"HOOD_158","year","CSI_CATEGORY","crime_count","neighbourhood_name"
"019",2020,"Assault",66,"Long Branch"
"019",2020,"Auto Theft",24,"Long Branch"
"019",2020,"Break and Enter",33,"Long Branch"
"019",2020,"Robbery",16,"Long Branch"
"019",2020,"Theft Over",4,"Long Branch"
"019",2021,"Assault",96,"Long Branch"
"019",2021,"Auto Theft",42,"Long Branch"
"019",2021,"Break and Enter",15,"Long Branch"
"019",2021,"Robbery",1,"Long Branch"
"019",2021,"Theft Over",3,"Long Branch"
"019",2022,"Assault",87,"Long Branch"
"019",2022,"Auto Theft",35,"Long Branch"
"019",2022,"Break and Enter",33,"Long Branch"
"019",2022,"Robbery",7,"Long Branch"
"019",2022,"Theft Over",5,"Long Branch"
"019",2023,"Assault",93,"Long Branch"
"019",2023,"Auto Theft",36,"Long Branch"
"019",2023,"Break and Enter",27,"Long Branch"
"019",2023,"Robbery",7,"Long Branch"
"019",2023,"Theft Over",3,"Long Branch"
"019",2024,"Assault",81,"Long Branch"
"019",2024,"Auto Theft",30,"Long Branch"
"019",2024,"Break and Enter",21,"Long Branch"
"019",2024,"Robbery",5,"Long Branch"
"019",2024,"Theft Over",5,"Long Branch"
"019",2025,"Assault",67,"Long Branch"
"019",2025,"Auto Theft",21,"Long Branch"
"019",2025,"Break and Enter",24,"Long Branch"
"019",2025,"Robbery",6,"Long Branch"
"019",2025,"Theft Over",3,"Long Branch"
"020",2020,"Assault",35,"Alderwood"
"020",2020,"Auto Theft",27,"Alderwood"
"020",2020,"Break and Enter",43,"Alderwood"
"020",2020,"Robbery",12,"Alderwood"
"020",2020,"Theft Over",3,"Alderwood"
"020",2021,"Assault",32,"Alderwood"
"020",2021,"Auto Theft",30,"Alderwood"
"020",2021,"Break and Enter",17,"Alderwood"
"020",2021,"Robbery",2,"Alderwood"
"020",2021,"Theft Over",6,"Alderwood"
"020",2022,"Assault",43,"Alderwood"
"020",2022,"Auto Theft",71,"Alderwood"
"020",2022,"Break and Enter",42,"Alderwood"
"020",2022,"Robbery",7,"Alderwood"
"020",2022,"Theft Over",6,"Alderwood"
"020",2023,"Assault",46,"Alderwood"
"020",2023,"Auto Theft",49,"Alderwood"
"020",2023,"Break and Enter",21,"Alderwood"
"020",2023,"Robbery",8,"Alderwood"
"020",2023,"Theft Over",8,"Alderwood"
"020",2024,"Assault",52,"Alderwood"
"020",2024,"Auto Theft",54,"Alderwood"
"020",2024,"Break and Enter",33,"Alderwood"
"020",2024,"Robbery",1,"Alderwood"
"020",2024,"Theft Over",11,"Alderwood"
"020",2025,"Assault",61,"Alderwood"
"020",2025,"Auto Theft",29,"Alderwood"
"020",2025,"Break and Enter",27,"Alderwood"
"020",2025,"Robbery",10,"Alderwood"
"020",2025,"Theft Over",14,"Alderwood"
"021",2020,"Assault",104,"Humber Summit"
"021",2020,"Auto Theft",111,"Humber Summit"
"021",2020,"Break and Enter",28,"Humber Summit"
"021",2020,"Robbery",24,"Humber Summit"
"021",2020,"Theft Over",24,"Humber Summit"
"021",2021,"Assault",117,"Humber Summit"
"021",2021,"Auto Theft",139,"Humber Summit"
"021",2021,"Break and Enter",40,"Humber Summit"
"021",2021,"Robbery",14,"Humber Summit"
"021",2021,"Theft Over",28,"Humber Summit"
"021",2022,"Assault",138,"Humber Summit"
"021",2022,"Auto Theft",172,"Humber Summit"
"021",2022,"Break and Enter",54,"Humber Summit"
"021",2022,"Robbery",34,"Humber Summit"
"021",2022,"Theft Over",24,"Humber Summit"
"021",2023,"Assault",164,"Humber Summit"
"021",2023,"Auto Theft",136,"Humber Summit"
"021",2023,"Break and Enter",91,"Humber Summit"
"021",2023,"Robbery",25,"Humber Summit"
"021",2023,"Theft Over",42,"Humber Summit"
"021",2024,"Assault",126,"Humber Summit"
"021",2024,"Auto Theft",116,"Humber Summit"
"021",2024,"Break and Enter",45,"Humber Summit"
"021",2024,"Robbery",26,"Humber Summit"
"021",2024,"Theft Over",17,"Humber Summit"
"021",2025,"Assault",130,"Humber Summit"
"021",2025,"Auto Theft",87,"Humber Summit"
"021",2025,"Break and Enter",52,"Humber Summit"
"021",2025,"Robbery",24,"Humber Summit"
"021",2025,"Theft Over",25,"Humber Summit"
"022",2020,"Assault",95,"Humbermede"
"022",2020,"Auto Theft",74,"Humbermede"
"022",2020,"Break and Enter",32,"Humbermede"
"022",2020,"Robbery",17,"Humbermede"
"022",2020,"Theft Over",11,"Humbermede"
"022",2021,"Assault",124,"Humbermede"
"022",2021,"Auto Theft",56,"Humbermede"
"022",2021,"Break and Enter",29,"Humbermede"
"022",2021,"Robbery",18,"Humbermede"
"022",2021,"Theft Over",13,"Humbermede"
"022",2022,"Assault",108,"Humbermede"
"022",2022,"Auto Theft",105,"Humbermede"
"022",2022,"Break and Enter",32,"Humbermede"
"022",2022,"Robbery",37,"Humbermede"
"022",2022,"Theft Over",9,"Humbermede"
"022",2023,"Assault",153,"Humbermede"
"022",2023,"Auto Theft",126,"Humbermede"
"022",2023,"Break and Enter",29,"Humbermede"
"022",2023,"Robbery",18,"Humbermede"
"022",2023,"Theft Over",9,"Humbermede"
"022",2024,"Assault",178,"Humbermede"
"022",2024,"Auto Theft",115,"Humbermede"
"022",2024,"Break and Enter",23,"Humbermede"
"022",2024,"Robbery",15,"Humbermede"
"022",2024,"Theft Over",7,"Humbermede"
"022",2025,"Assault",185,"Humbermede"
"022",2025,"Auto Theft",84,"Humbermede"
"022",2025,"Break and Enter",32,"Humbermede"
"022",2025,"Robbery",14,"Humbermede"
"022",2025,"Theft Over",13,"Humbermede"
"023",2020,"Assault",54,"Pelmo Park-Humberlea"
"023",2020,"Auto Theft",59,"Pelmo Park-Humberlea"
"023",2020,"Break and Enter",18,"Pelmo Park-Humberlea"
"023",2020,"Robbery",4,"Pelmo Park-Humberlea"
"023",2020,"Theft Over",10,"Pelmo Park-Humberlea"
"023",2021,"Assault",61,"Pelmo Park-Humberlea"
"023",2021,"Auto Theft",69,"Pelmo Park-Humberlea"
"023",2021,"Break and Enter",12,"Pelmo Park-Humberlea"
"023",2021,"Robbery",4,"Pelmo Park-Humberlea"
"023",2021,"Theft Over",2,"Pelmo Park-Humberlea"
"023",2022,"Assault",82,"Pelmo Park-Humberlea"
"023",2022,"Auto Theft",94,"Pelmo Park-Humberlea"
"023",2022,"Break and Enter",32,"Pelmo Park-Humberlea"
"023",2022,"Robbery",7,"Pelmo Park-Humberlea"
"023",2022,"Theft Over",9,"Pelmo Park-Humberlea"
"023",2023,"Assault",100,"Pelmo Park-Humberlea"
"023",2023,"Auto Theft",111,"Pelmo Park-Humberlea"
"023",2023,"Break and Enter",24,"Pelmo Park-Humberlea"
"023",2023,"Robbery",13,"Pelmo Park-Humberlea"
"023",2023,"Theft Over",6,"Pelmo Park-Humberlea"
"023",2024,"Assault",101,"Pelmo Park-Humberlea"
"023",2024,"Auto Theft",66,"Pelmo Park-Humberlea"
"023",2024,"Break and Enter",27,"Pelmo Park-Humberlea"
"023",2024,"Robbery",8,"Pelmo Park-Humberlea"
"023",2024,"Theft Over",7,"Pelmo Park-Humberlea"
"023",2025,"Assault",70,"Pelmo Park-Humberlea"
"023",2025,"Auto Theft",46,"Pelmo Park-Humberlea"
"023",2025,"Break and Enter",15,"Pelmo Park-Humberlea"
"023",2025,"Robbery",9,"Pelmo Park-Humberlea"
"023",2025,"Theft Over",11,"Pelmo Park-Humberlea"
"024",2020,"Assault",256,"Black Creek"
"024",2020,"Auto Theft",80,"Black Creek"
"024",2020,"Break and Enter",21,"Black Creek"
"024",2020,"Robbery",26,"Black Creek"
"024",2020,"Theft Over",15,"Black Creek"
"024",2021,"Assault",215,"Black Creek"
"024",2021,"Auto Theft",67,"Black Creek"
"024",2021,"Break and Enter",27,"Black Creek"
"024",2021,"Robbery",15,"Black Creek"
"024",2021,"Theft Over",11,"Black Creek"
"024",2022,"Assault",245,"Black Creek"
"024",2022,"Auto Theft",78,"Black Creek"
"024",2022,"Break and Enter",33,"Black Creek"
"024",2022,"Robbery",19,"Black Creek"
"024",2022,"Theft Over",8,"Black Creek"
"024",2023,"Assault",235,"Black Creek"
"024",2023,"Auto Theft",84,"Black Creek"
"024",2023,"Break and Enter",28,"Black Creek"
"024",2023,"Robbery",28,"Black Creek"
"024",2023,"Theft Over",13,"Black Creek"
"024",2024,"Assault",264,"Black Creek"
"024",2024,"Auto Theft",68,"Black Creek"
"024",2024,"Break and Enter",21,"Black Creek"
"024",2024,"Robbery",29,"Black Creek"
"024",2024,"Theft Over",11,"Black Creek"
"024",2025,"Assault",253,"Black Creek"
"024",2025,"Auto Theft",58,"Black Creek"
"024",2025,"Break and Enter",22,"Black Creek"
"024",2025,"Robbery",12,"Black Creek"
"024",2025,"Theft Over",10,"Black Creek"
"025",2020,"Assault",278,"Glenfield-Jane Heights"
"025",2020,"Auto Theft",118,"Glenfield-Jane Heights"
"025",2020,"Break and Enter",51,"Glenfield-Jane Heights"
"025",2020,"Robbery",48,"Glenfield-Jane Heights"
"025",2020,"Theft Over",19,"Glenfield-Jane Heights"
"025",2021,"Assault",309,"Glenfield-Jane Heights"
"025",2021,"Auto Theft",103,"Glenfield-Jane Heights"
"025",2021,"Break and Enter",40,"Glenfield-Jane Heights"
"025",2021,"Robbery",25,"Glenfield-Jane Heights"
"025",2021,"Theft Over",7,"Glenfield-Jane Heights"
"025",2022,"Assault",273,"Glenfield-Jane Heights"
"025",2022,"Auto Theft",155,"Glenfield-Jane Heights"
"025",2022,"Break and Enter",34,"Glenfield-Jane Heights"
"025",2022,"Robbery",29,"Glenfield-Jane Heights"
"025",2022,"Theft Over",12,"Glenfield-Jane Heights"
"025",2023,"Assault",327,"Glenfield-Jane Heights"
"025",2023,"Auto Theft",127,"Glenfield-Jane Heights"
"025",2023,"Break and Enter",44,"Glenfield-Jane Heights"
"025",2023,"Robbery",33,"Glenfield-Jane Heights"
"025",2023,"Theft Over",26,"Glenfield-Jane Heights"
"025",2024,"Assault",355,"Glenfield-Jane Heights"
"025",2024,"Auto Theft",107,"Glenfield-Jane Heights"
"025",2024,"Break and Enter",36,"Glenfield-Jane Heights"
"025",2024,"Robbery",28,"Glenfield-Jane Heights"
"025",2024,"Theft Over",12,"Glenfield-Jane Heights"
"025",2025,"Assault",322,"Glenfield-Jane Heights"
"025",2025,"Auto Theft",72,"Glenfield-Jane Heights"
"025",2025,"Break and Enter",35,"Glenfield-Jane Heights"
"025",2025,"Robbery",45,"Glenfield-Jane Heights"
"025",2025,"Theft Over",19,"Glenfield-Jane Heights"
"027",2020,"Assault",351,"York University Heights"
"027",2020,"Auto Theft",196,"York University Heights"
"027",2020,"Break and Enter",110,"York University Heights"
"027",2020,"Robbery",48,"York University Heights"
"027",2020,"Theft Over",46,"York University Heights"
"027",2021,"Assault",331,"York University Heights"
"027",2021,"Auto Theft",172,"York University Heights"
"027",2021,"Break and Enter",111,"York University Heights"
"027",2021,"Robbery",40,"York University Heights"
"027",2021,"Theft Over",27,"York University Heights"
"027",2022,"Assault",353,"York University Heights"
"027",2022,"Auto Theft",232,"York University Heights"
"027",2022,"Break and Enter",127,"York University Heights"
"027",2022,"Robbery",51,"York University Heights"
"027",2022,"Theft Over",60,"York University Heights"
"027",2023,"Assault",398,"York University Heights"
"027",2023,"Auto Theft",266,"York University Heights"
"027",2023,"Break and Enter",216,"York University Heights"
"027",2023,"Robbery",108,"York University Heights"
"027",2023,"Theft Over",40,"York University Heights"
"027",2024,"Assault",397,"York University Heights"
"027",2024,"Auto Theft",231,"York University Heights"
"027",2024,"Break and Enter",130,"York University Heights"
"027",2024,"Robbery",67,"York University Heights"
"027",2024,"Theft Over",40,"York University Heights"
"027",2025,"Assault",404,"York University Heights"
"027",2025,"Auto Theft",208,"York University Heights"
"027",2025,"Break and Enter",125,"York University Heights"
"027",2025,"Robbery",43,"York University Heights"
"027",2025,"Theft Over",58,"York University Heights"
"028",2020,"Assault",65,"Rustic"
"028",2020,"Auto Theft",23,"Rustic"
"028",2020,"Break and Enter",15,"Rustic"
"028",2020,"Robbery",8,"Rustic"
"028",2020,"Theft Over",5,"Rustic"
"028",2021,"Assault",77,"Rustic"
"028",2021,"Auto Theft",15,"Rustic"
"028",2021,"Break and Enter",7,"Rustic"
"028",2021,"Robbery",6,"Rustic"
"028",2022,"Assault",85,"Rustic"
"028",2022,"Auto Theft",36,"Rustic"
"028",2022,"Break and Enter",10,"Rustic"
"028",2022,"Robbery",4,"Rustic"
"028",2022,"Theft Over",5,"Rustic"
"028",2023,"Assault",89,"Rustic"
"028",2023,"Auto Theft",37,"Rustic"
"028",2023,"Break and Enter",19,"Rustic"
"028",2023,"Robbery",3,"Rustic"
"028",2023,"Theft Over",2,"Rustic"
"028",2024,"Assault",105,"Rustic"
"028",2024,"Auto Theft",27,"Rustic"
"028",2024,"Break and Enter",14,"Rustic"
"028",2024,"Robbery",11,"Rustic"
"028",2024,"Theft Over",1,"Rustic"
"028",2025,"Assault",95,"Rustic"
"028",2025,"Auto Theft",21,"Rustic"
"028",2025,"Break and Enter",9,"Rustic"
"028",2025,"Robbery",2,"Rustic"
"028",2025,"Theft Over",3,"Rustic"
"029",2020,"Assault",30,"Maple Leaf"
"029",2020,"Auto Theft",18,"Maple Leaf"
"029",2020,"Break and Enter",11,"Maple Leaf"
"029",2020,"Robbery",2,"Maple Leaf"
"029",2020,"Theft Over",2,"Maple Leaf"
"029",2021,"Assault",35,"Maple Leaf"
"029",2021,"Auto Theft",13,"Maple Leaf"
"029",2021,"Break and Enter",10,"Maple Leaf"
"029",2021,"Robbery",1,"Maple Leaf"
"029",2021,"Theft Over",3,"Maple Leaf"
"029",2022,"Assault",53,"Maple Leaf"
"029",2022,"Auto Theft",47,"Maple Leaf"
"029",2022,"Break and Enter",21,"Maple Leaf"
"029",2022,"Robbery",5,"Maple Leaf"
"029",2022,"Theft Over",3,"Maple Leaf"
"029",2023,"Assault",49,"Maple Leaf"
"029",2023,"Auto Theft",48,"Maple Leaf"
"029",2023,"Break and Enter",16,"Maple Leaf"
"029",2023,"Robbery",5,"Maple Leaf"
"029",2023,"Theft Over",1,"Maple Leaf"
"029",2024,"Assault",45,"Maple Leaf"
"029",2024,"Auto Theft",44,"Maple Leaf"
"029",2024,"Break and Enter",17,"Maple Leaf"
"029",2024,"Robbery",2,"Maple Leaf"
"029",2024,"Theft Over",2,"Maple Leaf"
"029",2025,"Assault",40,"Maple Leaf"
"029",2025,"Auto Theft",35,"Maple Leaf"
"029",2025,"Break and Enter",9,"Maple Leaf"
"029",2025,"Robbery",3,"Maple Leaf"
"029",2025,"Theft Over",6,"Maple Leaf"
"030",2020,"Assault",92,"Brookhaven-Amesbury"
"030",2020,"Auto Theft",58,"Brookhaven-Amesbury"
"030",2020,"Break and Enter",33,"Brookhaven-Amesbury"
"030",2020,"Robbery",16,"Brookhaven-Amesbury"
"030",2020,"Theft Over",8,"Brookhaven-Amesbury"
"030",2021,"Assault",128,"Brookhaven-Amesbury"
"030",2021,"Auto Theft",48,"Brookhaven-Amesbury"
"030",2021,"Break and Enter",26,"Brookhaven-Amesbury"
"030",2021,"Robbery",15,"Brookhaven-Amesbury"
"030",2021,"Theft Over",5,"Brookhaven-Amesbury"
"030",2022,"Assault",137,"Brookhaven-Amesbury"
"030",2022,"Auto Theft",67,"Brookhaven-Amesbury"
"030",2022,"Break and Enter",20,"Brookhaven-Amesbury"
"030",2022,"Robbery",12,"Brookhaven-Amesbury"
"030",2022,"Theft Over",8,"Brookhaven-Amesbury"
"030",2023,"Assault",154,"Brookhaven-Amesbury"
"030",2023,"Auto Theft",81,"Brookhaven-Amesbury"
"030",2023,"Break and Enter",35,"Brookhaven-Amesbury"
"030",2023,"Robbery",30,"Brookhaven-Amesbury"
"030",2023,"Theft Over",10,"Brookhaven-Amesbury"
"030",2024,"Assault",130,"Brookhaven-Amesbury"
"030",2024,"Auto Theft",54,"Brookhaven-Amesbury"
"030",2024,"Break and Enter",45,"Brookhaven-Amesbury"
"030",2024,"Robbery",19,"Brookhaven-Amesbury"
"030",2024,"Theft Over",7,"Brookhaven-Amesbury"
"030",2025,"Assault",107,"Brookhaven-Amesbury"
"030",2025,"Auto Theft",37,"Brookhaven-Amesbury"
"030",2025,"Break and Enter",32,"Brookhaven-Amesbury"
"030",2025,"Robbery",12,"Brookhaven-Amesbury"
"030",2025,"Theft Over",9,"Brookhaven-Amesbury"
"031",2020,"Assault",157,"Yorkdale-Glen Park"
"031",2020,"Auto Theft",85,"Yorkdale-Glen Park"
"031",2020,"Break and Enter",72,"Yorkdale-Glen Park"
"031",2020,"Robbery",40,"Yorkdale-Glen Park"
"031",2020,"Theft Over",18,"Yorkdale-Glen Park"
"031",2021,"Assault",161,"Yorkdale-Glen Park"
"031",2021,"Auto Theft",95,"Yorkdale-Glen Park"
"031",2021,"Break and Enter",64,"Yorkdale-Glen Park"
"031",2021,"Robbery",17,"Yorkdale-Glen Park"
"031",2021,"Theft Over",21,"Yorkdale-Glen Park"
"031",2022,"Assault",179,"Yorkdale-Glen Park"
"031",2022,"Auto Theft",200,"Yorkdale-Glen Park"
"031",2022,"Break and Enter",58,"Yorkdale-Glen Park"
"031",2022,"Robbery",32,"Yorkdale-Glen Park"
"031",2022,"Theft Over",43,"Yorkdale-Glen Park"
"031",2023,"Assault",208,"Yorkdale-Glen Park"
"031",2023,"Auto Theft",205,"Yorkdale-Glen Park"
"031",2023,"Break and Enter",155,"Yorkdale-Glen Park"
"031",2023,"Robbery",74,"Yorkdale-Glen Park"
"031",2023,"Theft Over",43,"Yorkdale-Glen Park"
"031",2024,"Assault",204,"Yorkdale-Glen Park"
"031",2024,"Auto Theft",114,"Yorkdale-Glen Park"
"031",2024,"Break and Enter",71,"Yorkdale-Glen Park"
"031",2024,"Robbery",68,"Yorkdale-Glen Park"
"031",2024,"Theft Over",58,"Yorkdale-Glen Park"
"031",2025,"Assault",244,"Yorkdale-Glen Park"
"031",2025,"Auto Theft",104,"Yorkdale-Glen Park"
"031",2025,"Break and Enter",71,"Yorkdale-Glen Park"
"031",2025,"Robbery",31,"Yorkdale-Glen Park"
"031",2025,"Theft Over",50,"Yorkdale-Glen Park"
"032",2020,"Assault",99,"Englemount-Lawrence"
"032",2020,"Auto Theft",31,"Englemount-Lawrence"
"032",2020,"Break and Enter",33,"Englemount-Lawrence"
"032",2020,"Robbery",23,"Englemount-Lawrence"
"032",2020,"Theft Over",10,"Englemount-Lawrence"
"032",2021,"Assault",81,"Englemount-Lawrence"
"032",2021,"Auto Theft",39,"Englemount-Lawrence"
"032",2021,"Break and Enter",23,"Englemount-Lawrence"
"032",2021,"Robbery",7,"Englemount-Lawrence"
"032",2021,"Theft Over",7,"Englemount-Lawrence"
"032",2022,"Assault",84,"Englemount-Lawrence"
"032",2022,"Auto Theft",60,"Englemount-Lawrence"
"032",2022,"Break and Enter",15,"Englemount-Lawrence"
"032",2022,"Robbery",5,"Englemount-Lawrence"
"032",2022,"Theft Over",3,"Englemount-Lawrence"
"032",2023,"Assault",129,"Englemount-Lawrence"
"032",2023,"Auto Theft",72,"Englemount-Lawrence"
"032",2023,"Break and Enter",50,"Englemount-Lawrence"
"032",2023,"Robbery",17,"Englemount-Lawrence"
"032",2023,"Theft Over",7,"Englemount-Lawrence"
"032",2024,"Assault",106,"Englemount-Lawrence"
"032",2024,"Auto Theft",31,"Englemount-Lawrence"
"032",2024,"Break and Enter",23,"Englemount-Lawrence"
"032",2024,"Robbery",17,"Englemount-Lawrence"
"032",2024,"Theft Over",12,"Englemount-Lawrence"
"032",2025,"Assault",125,"Englemount-Lawrence"
"032",2025,"Auto Theft",36,"Englemount-Lawrence"
"032",2025,"Break and Enter",33,"Englemount-Lawrence"
"032",2025,"Robbery",11,"Englemount-Lawrence"
"032",2025,"Theft Over",5,"Englemount-Lawrence"
"033",2020,"Assault",81,"Clanton Park"
"033",2020,"Auto Theft",45,"Clanton Park"
"033",2020,"Break and Enter",33,"Clanton Park"
"033",2020,"Robbery",17,"Clanton Park"
"033",2020,"Theft Over",4,"Clanton Park"
"033",2021,"Assault",94,"Clanton Park"
"033",2021,"Auto Theft",88,"Clanton Park"
"033",2021,"Break and Enter",36,"Clanton Park"
"033",2021,"Robbery",12,"Clanton Park"
"033",2021,"Theft Over",8,"Clanton Park"
"033",2022,"Assault",115,"Clanton Park"
"033",2022,"Auto Theft",162,"Clanton Park"
"033",2022,"Break and Enter",40,"Clanton Park"
"033",2022,"Robbery",17,"Clanton Park"
"033",2022,"Theft Over",11,"Clanton Park"
"033",2023,"Assault",133,"Clanton Park"
"033",2023,"Auto Theft",156,"Clanton Park"
"033",2023,"Break and Enter",69,"Clanton Park"
"033",2023,"Robbery",16,"Clanton Park"
"033",2023,"Theft Over",9,"Clanton Park"
"033",2024,"Assault",129,"Clanton Park"
"033",2024,"Auto Theft",104,"Clanton Park"
"033",2024,"Break and Enter",43,"Clanton Park"
"033",2024,"Robbery",18,"Clanton Park"
"033",2024,"Theft Over",16,"Clanton Park"
"033",2025,"Assault",113,"Clanton Park"
"033",2025,"Auto Theft",39,"Clanton Park"
"033",2025,"Break and Enter",28,"Clanton Park"
"033",2025,"Robbery",20,"Clanton Park"
"033",2025,"Theft Over",18,"Clanton Park"
"034",2020,"Assault",64,"Bathurst Manor"
"034",2020,"Auto Theft",47,"Bathurst Manor"
"034",2020,"Break and Enter",27,"Bathurst Manor"
"034",2020,"Robbery",7,"Bathurst Manor"
"034",2020,"Theft Over",7,"Bathurst Manor"
"034",2021,"Assault",57,"Bathurst Manor"
"034",2021,"Auto Theft",45,"Bathurst Manor"
"034",2021,"Break and Enter",18,"Bathurst Manor"
"034",2021,"Robbery",9,"Bathurst Manor"
"034",2021,"Theft Over",2,"Bathurst Manor"
"034",2022,"Assault",56,"Bathurst Manor"
"034",2022,"Auto Theft",78,"Bathurst Manor"
"034",2022,"Break and Enter",24,"Bathurst Manor"
"034",2022,"Robbery",18,"Bathurst Manor"
"034",2022,"Theft Over",8,"Bathurst Manor"
"034",2023,"Assault",88,"Bathurst Manor"
"034",2023,"Auto Theft",79,"Bathurst Manor"
"034",2023,"Break and Enter",42,"Bathurst Manor"
"034",2023,"Robbery",15,"Bathurst Manor"
"034",2023,"Theft Over",2,"Bathurst Manor"
"034",2024,"Assault",139,"Bathurst Manor"
"034",2024,"Auto Theft",53,"Bathurst Manor"
"034",2024,"Break and Enter",22,"Bathurst Manor"
"034",2024,"Robbery",6,"Bathurst Manor"
"034",2024,"Theft Over",11,"Bathurst Manor"
"034",2025,"Assault",71,"Bathurst Manor"
"034",2025,"Auto Theft",25,"Bathurst Manor"
"034",2025,"Break and Enter",20,"Bathurst Manor"
"034",2025,"Robbery",14,"Bathurst Manor"
"034",2025,"Theft Over",10,"Bathurst Manor"
"035",2020,"Assault",90,"Westminster-Branson"
"035",2020,"Auto Theft",51,"Westminster-Branson"
"035",2020,"Break and Enter",13,"Westminster-Branson"
"035",2020,"Robbery",17,"Westminster-Branson"
"035",2020,"Theft Over",6,"Westminster-Branson"
"035",2021,"Assault",96,"Westminster-Branson"
"035",2021,"Auto Theft",63,"Westminster-Branson"
"035",2021,"Break and Enter",25,"Westminster-Branson"
"035",2021,"Robbery",8,"Westminster-Branson"
"035",2021,"Theft Over",7,"Westminster-Branson"
