"HOOD_158","year","theft_count","neighbourhood_name","TSNS.DESIGNATION","population","low_income","income","housing_cost","unemployment","auto_theft_rate"
"161",2021,30,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood",22605,13.5,85000,5610,12.4,13.271400132714
"161",2022,61,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood",22605,13.5,85000,5610,12.4,26.9851802698518
"161",2023,81,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood",22605,13.5,85000,5610,12.4,35.8327803583278
"161",2024,32,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood",22605,13.5,85000,5610,12.4,14.1561601415616
"161",2025,49,"Humber Bay Shores","Not an NIA or Emerging Neighbourhood",22605,13.5,85000,5610,12.4,21.6766202167662
"162",2014,13,"West Queen West","Not an NIA or Emerging Neighbourhood",13170,10.9,101000,2460,7.5,9.87091875474563
"162",2015,11,"West Queen West","Not an NIA or Emerging Neighbourhood",13170,10.9,101000,2460,7.5,8.35231586940015
"162",2016,5,"West Queen West","Not an NIA or Emerging Neighbourhood",13170,10.9,101000,2460,7.5,3.79650721336371
"162",2017,7,"West Queen West","Not an NIA or Emerging Neighbourhood",13170,10.9,101000,2460,7.5,5.31511009870919
"162",2018,7,"West Queen West","Not an NIA or Emerging Neighbourhood",13170,10.9,101000,2460,7.5,5.31511009870919
"162",2019,14,"West Queen West","Not an NIA or Emerging Neighbourhood",13170,10.9,101000,2460,7.5,10.6302201974184
"162",2020,13,"West Queen West","Not an NIA or Emerging Neighbourhood",13170,10.9,101000,2460,7.5,9.87091875474563
"162",2021,15,"West Queen West","Not an NIA or Emerging Neighbourhood",13170,10.9,101000,2460,7.5,11.3895216400911
"162",2022,21,"West Queen West","Not an NIA or Emerging Neighbourhood",13170,10.9,101000,2460,7.5,15.9453302961276
"162",2023,14,"West Queen West","Not an NIA or Emerging Neighbourhood",13170,10.9,101000,2460,7.5,10.6302201974184
"162",2024,14,"West Queen West","Not an NIA or Emerging Neighbourhood",13170,10.9,101000,2460,7.5,10.6302201974184
"162",2025,13,"West Queen West","Not an NIA or Emerging Neighbourhood",13170,10.9,101000,2460,7.5,9.87091875474563
"163",2014,15,"Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood",19915,10.3,94000,4935,8.6,7.53201104694954
"163",2015,21,"Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood",19915,10.3,94000,4935,8.6,10.5448154657294
"163",2016,22,"Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood",19915,10.3,94000,4935,8.6,11.046949535526
"163",2017,21,"Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood",19915,10.3,94000,4935,8.6,10.5448154657294
"163",2018,16,"Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood",19915,10.3,94000,4935,8.6,8.03414511674617
"163",2019,24,"Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood",19915,10.3,94000,4935,8.6,12.0512176751193
"163",2020,19,"Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood",19915,10.3,94000,4935,8.6,9.54054732613608
"163",2021,13,"Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood",19915,10.3,94000,4935,8.6,6.52774290735626
"163",2022,19,"Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood",19915,10.3,94000,4935,8.6,9.54054732613608
"163",2023,26,"Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood",19915,10.3,94000,4935,8.6,13.0554858147125
"163",2024,22,"Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood",19915,10.3,94000,4935,8.6,11.046949535526
"163",2025,12,"Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood",19915,10.3,94000,4935,8.6,6.02560883755963
"164",2014,22,"Wellington Place","Not an NIA or Emerging Neighbourhood",25570,14,90000,7385,7.8,8.60383261634728
"164",2015,20,"Wellington Place","Not an NIA or Emerging Neighbourhood",25570,14,90000,7385,7.8,7.82166601486117
"164",2016,24,"Wellington Place","Not an NIA or Emerging Neighbourhood",25570,14,90000,7385,7.8,9.3859992178334
"164",2017,31,"Wellington Place","Not an NIA or Emerging Neighbourhood",25570,14,90000,7385,7.8,12.1235823230348
"164",2018,40,"Wellington Place","Not an NIA or Emerging Neighbourhood",25570,14,90000,7385,7.8,15.6433320297223
"164",2019,35,"Wellington Place","Not an NIA or Emerging Neighbourhood",25570,14,90000,7385,7.8,13.687915526007
"164",2020,43,"Wellington Place","Not an NIA or Emerging Neighbourhood",25570,14,90000,7385,7.8,16.8165819319515
"164",2021,43,"Wellington Place","Not an NIA or Emerging Neighbourhood",25570,14,90000,7385,7.8,16.8165819319515
"164",2022,71,"Wellington Place","Not an NIA or Emerging Neighbourhood",25570,14,90000,7385,7.8,27.7669143527571
"164",2023,75,"Wellington Place","Not an NIA or Emerging Neighbourhood",25570,14,90000,7385,7.8,29.3312475557294
"164",2024,63,"Wellington Place","Not an NIA or Emerging Neighbourhood",25570,14,90000,7385,7.8,24.6382479468127
"164",2025,36,"Wellington Place","Not an NIA or Emerging Neighbourhood",25570,14,90000,7385,7.8,14.0789988267501
"165",2014,20,"Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood",28135,14.4,90000,6735,10.3,7.10858361471477
"165",2015,24,"Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood",28135,14.4,90000,6735,10.3,8.53030033765772
"165",2016,14,"Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood",28135,14.4,90000,6735,10.3,4.97600853030034
"165",2017,25,"Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood",28135,14.4,90000,6735,10.3,8.88572951839346
"165",2018,10,"Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood",28135,14.4,90000,6735,10.3,3.55429180735738
"165",2019,17,"Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood",28135,14.4,90000,6735,10.3,6.04229607250755
"165",2020,43,"Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood",28135,14.4,90000,6735,10.3,15.2834547716367
"165",2021,27,"Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood",28135,14.4,90000,6735,10.3,9.59658787986494
"165",2022,28,"Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood",28135,14.4,90000,6735,10.3,9.95201706060067
"165",2023,38,"Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood",28135,14.4,90000,6735,10.3,13.5063088679581
"165",2024,30,"Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood",28135,14.4,90000,6735,10.3,10.6628754220722
"165",2025,20,"Harbourfront-CityPlace","Not an NIA or Emerging Neighbourhood",28135,14.4,90000,6735,10.3,7.10858361471477
"166",2014,20,"St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood",31285,15.3,87000,6770,10.8,6.39284001917852
"166",2015,14,"St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood",31285,15.3,87000,6770,10.8,4.47498801342496
"166",2016,9,"St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood",31285,15.3,87000,6770,10.8,2.87677800863033
"166",2017,20,"St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood",31285,15.3,87000,6770,10.8,6.39284001917852
"166",2018,23,"St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood",31285,15.3,87000,6770,10.8,7.3517660220553
"166",2019,22,"St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood",31285,15.3,87000,6770,10.8,7.03212402109637
"166",2020,14,"St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood",31285,15.3,87000,6770,10.8,4.47498801342496
"166",2021,37,"St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood",31285,15.3,87000,6770,10.8,11.8267540354803
"166",2022,43,"St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood",31285,15.3,87000,6770,10.8,13.7446060412338
"166",2023,44,"St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood",31285,15.3,87000,6770,10.8,14.0642480421927
"166",2024,37,"St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood",31285,15.3,87000,6770,10.8,11.8267540354803
"166",2025,11,"St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood",31285,15.3,87000,6770,10.8,3.51606201054819
"167",2014,14,"Church-Wellesley","Not an NIA or Emerging Neighbourhood",22320,23.3,60400,7180,15.6,6.27240143369176
"167",2015,11,"Church-Wellesley","Not an NIA or Emerging Neighbourhood",22320,23.3,60400,7180,15.6,4.92831541218638
"167",2016,13,"Church-Wellesley","Not an NIA or Emerging Neighbourhood",22320,23.3,60400,7180,15.6,5.82437275985663
"167",2017,19,"Church-Wellesley","Not an NIA or Emerging Neighbourhood",22320,23.3,60400,7180,15.6,8.51254480286738
"167",2018,28,"Church-Wellesley","Not an NIA or Emerging Neighbourhood",22320,23.3,60400,7180,15.6,12.5448028673835
"167",2019,20,"Church-Wellesley","Not an NIA or Emerging Neighbourhood",22320,23.3,60400,7180,15.6,8.96057347670251
"167",2020,8,"Church-Wellesley","Not an NIA or Emerging Neighbourhood",22320,23.3,60400,7180,15.6,3.584229390681
"167",2021,34,"Church-Wellesley","Not an NIA or Emerging Neighbourhood",22320,23.3,60400,7180,15.6,15.2329749103943
"167",2022,17,"Church-Wellesley","Not an NIA or Emerging Neighbourhood",22320,23.3,60400,7180,15.6,7.61648745519713
"167",2023,39,"Church-Wellesley","Not an NIA or Emerging Neighbourhood",22320,23.3,60400,7180,15.6,17.4731182795699
"167",2024,23,"Church-Wellesley","Not an NIA or Emerging Neighbourhood",22320,23.3,60400,7180,15.6,10.3046594982079
"167",2025,13,"Church-Wellesley","Not an NIA or Emerging Neighbourhood",22320,23.3,60400,7180,15.6,5.82437275985663
"168",2014,26,"Downtown Yonge East","Not an NIA or Emerging Neighbourhood",17700,22.4,69500,4865,13.6,14.6892655367232
"168",2015,19,"Downtown Yonge East","Not an NIA or Emerging Neighbourhood",17700,22.4,69500,4865,13.6,10.7344632768362
"168",2016,20,"Downtown Yonge East","Not an NIA or Emerging Neighbourhood",17700,22.4,69500,4865,13.6,11.2994350282486
"168",2017,16,"Downtown Yonge East","Not an NIA or Emerging Neighbourhood",17700,22.4,69500,4865,13.6,9.03954802259887
"168",2018,54,"Downtown Yonge East","Not an NIA or Emerging Neighbourhood",17700,22.4,69500,4865,13.6,30.5084745762712
"168",2019,41,"Downtown Yonge East","Not an NIA or Emerging Neighbourhood",17700,22.4,69500,4865,13.6,23.1638418079096
"168",2020,27,"Downtown Yonge East","Not an NIA or Emerging Neighbourhood",17700,22.4,69500,4865,13.6,15.2542372881356
"168",2021,43,"Downtown Yonge East","Not an NIA or Emerging Neighbourhood",17700,22.4,69500,4865,13.6,24.2937853107345
"168",2022,45,"Downtown Yonge East","Not an NIA or Emerging Neighbourhood",17700,22.4,69500,4865,13.6,25.4237288135593
"168",2023,44,"Downtown Yonge East","Not an NIA or Emerging Neighbourhood",17700,22.4,69500,4865,13.6,24.8587570621469
"168",2024,45,"Downtown Yonge East","Not an NIA or Emerging Neighbourhood",17700,22.4,69500,4865,13.6,25.4237288135593
"168",2025,19,"Downtown Yonge East","Not an NIA or Emerging Neighbourhood",17700,22.4,69500,4865,13.6,10.7344632768362
"169",2014,7,"Bay-Cloverhill","Not an NIA or Emerging Neighbourhood",16670,29,58400,5920,15,4.19916016796641
"169",2015,6,"Bay-Cloverhill","Not an NIA or Emerging Neighbourhood",16670,29,58400,5920,15,3.59928014397121
"169",2016,7,"Bay-Cloverhill","Not an NIA or Emerging Neighbourhood",16670,29,58400,5920,15,4.19916016796641
"169",2017,7,"Bay-Cloverhill","Not an NIA or Emerging Neighbourhood",16670,29,58400,5920,15,4.19916016796641
"169",2018,26,"Bay-Cloverhill","Not an NIA or Emerging Neighbourhood",16670,29,58400,5920,15,15.5968806238752
"169",2019,7,"Bay-Cloverhill","Not an NIA or Emerging Neighbourhood",16670,29,58400,5920,15,4.19916016796641
"169",2020,8,"Bay-Cloverhill","Not an NIA or Emerging Neighbourhood",16670,29,58400,5920,15,4.79904019196161
"169",2021,24,"Bay-Cloverhill","Not an NIA or Emerging Neighbourhood",16670,29,58400,5920,15,14.3971205758848
"169",2022,15,"Bay-Cloverhill","Not an NIA or Emerging Neighbourhood",16670,29,58400,5920,15,8.99820035992802
"169",2023,16,"Bay-Cloverhill","Not an NIA or Emerging Neighbourhood",16670,29,58400,5920,15,9.59808038392322
"169",2024,8,"Bay-Cloverhill","Not an NIA or Emerging Neighbourhood",16670,29,58400,5920,15,4.79904019196161
"169",2025,4,"Bay-Cloverhill","Not an NIA or Emerging Neighbourhood",16670,29,58400,5920,15,2.3995200959808
"170",2014,11,"Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood",12645,24.3,68500,3745,13.3,8.69909054962436
"170",2015,21,"Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood",12645,24.3,68500,3745,13.3,16.6073546856465
"170",2016,19,"Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood",12645,24.3,68500,3745,13.3,15.0257018584421
"170",2017,15,"Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood",12645,24.3,68500,3745,13.3,11.8623962040332
"170",2018,31,"Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood",12645,24.3,68500,3745,13.3,24.5156188216686
"170",2019,37,"Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood",12645,24.3,68500,3745,13.3,29.2605773032819
"170",2020,17,"Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood",12645,24.3,68500,3745,13.3,13.4440490312376
"170",2021,20,"Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood",12645,24.3,68500,3745,13.3,15.8165282720443
"170",2022,27,"Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood",12645,24.3,68500,3745,13.3,21.3523131672598
"170",2023,51,"Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood",12645,24.3,68500,3745,13.3,40.3321470937129
"170",2024,35,"Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood",12645,24.3,68500,3745,13.3,27.6789244760775
"170",2025,27,"Yonge-Bay Corridor","Not an NIA or Emerging Neighbourhood",12645,24.3,68500,3745,13.3,21.3523131672598
"171",2014,24,"Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood",23180,11.2,84000,3205,14,10.3537532355479
"171",2015,15,"Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood",23180,11.2,84000,3205,14,6.47109577221743
"171",2016,14,"Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood",23180,11.2,84000,3205,14,6.03968938740293
"171",2017,18,"Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood",23180,11.2,84000,3205,14,7.76531492666091
"171",2018,34,"Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood",23180,11.2,84000,3205,14,14.6678170836928
"171",2019,25,"Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood",23180,11.2,84000,3205,14,10.7851596203624
"171",2020,48,"Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood",23180,11.2,84000,3205,14,20.7075064710958
"171",2021,33,"Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood",23180,11.2,84000,3205,14,14.2364106988783
"171",2022,47,"Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood",23180,11.2,84000,3205,14,20.2761000862813
"171",2023,38,"Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood",23180,11.2,84000,3205,14,16.3934426229508
"171",2024,47,"Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood",23180,11.2,84000,3205,14,20.2761000862813
"171",2025,29,"Junction-Wallace Emerson","Not an NIA or Emerging Neighbourhood",23180,11.2,84000,3205,14,12.5107851596204
"172",2014,11,"Dovercourt Village","Not an NIA or Emerging Neighbourhood",12380,10,87000,1685,13.8,8.88529886914378
"172",2015,16,"Dovercourt Village","Not an NIA or Emerging Neighbourhood",12380,10,87000,1685,13.8,12.924071082391
"172",2016,17,"Dovercourt Village","Not an NIA or Emerging Neighbourhood",12380,10,87000,1685,13.8,13.7318255250404
"172",2017,16,"Dovercourt Village","Not an NIA or Emerging Neighbourhood",12380,10,87000,1685,13.8,12.924071082391
"172",2018,12,"Dovercourt Village","Not an NIA or Emerging Neighbourhood",12380,10,87000,1685,13.8,9.69305331179321
"172",2019,12,"Dovercourt Village","Not an NIA or Emerging Neighbourhood",12380,10,87000,1685,13.8,9.69305331179321
"172",2020,24,"Dovercourt Village","Not an NIA or Emerging Neighbourhood",12380,10,87000,1685,13.8,19.3861066235864
"172",2021,11,"Dovercourt Village","Not an NIA or Emerging Neighbourhood",12380,10,87000,1685,13.8,8.88529886914378
"172",2022,25,"Dovercourt Village","Not an NIA or Emerging Neighbourhood",12380,10,87000,1685,13.8,20.1938610662359
"172",2023,29,"Dovercourt Village","Not an NIA or Emerging Neighbourhood",12380,10,87000,1685,13.8,23.4248788368336
"172",2024,36,"Dovercourt Village","Not an NIA or Emerging Neighbourhood",12380,10,87000,1685,13.8,29.0791599353796
"172",2025,17,"Dovercourt Village","Not an NIA or Emerging Neighbourhood",12380,10,87000,1685,13.8,13.7318255250404
"173",2014,8,"North Toronto","Not an NIA or Emerging Neighbourhood",15885,18.5,70000,4220,13,5.03619767075858
"173",2015,2,"North Toronto","Not an NIA or Emerging Neighbourhood",15885,18.5,70000,4220,13,1.25904941768964
"173",2016,2,"North Toronto","Not an NIA or Emerging Neighbourhood",15885,18.5,70000,4220,13,1.25904941768964
"173",2017,2,"North Toronto","Not an NIA or Emerging Neighbourhood",15885,18.5,70000,4220,13,1.25904941768964
"173",2018,3,"North Toronto","Not an NIA or Emerging Neighbourhood",15885,18.5,70000,4220,13,1.88857412653447
"173",2019,6,"North Toronto","Not an NIA or Emerging Neighbourhood",15885,18.5,70000,4220,13,3.77714825306893
"173",2020,14,"North Toronto","Not an NIA or Emerging Neighbourhood",15885,18.5,70000,4220,13,8.81334592382751
"173",2021,14,"North Toronto","Not an NIA or Emerging Neighbourhood",15885,18.5,70000,4220,13,8.81334592382751
"173",2022,10,"North Toronto","Not an NIA or Emerging Neighbourhood",15885,18.5,70000,4220,13,6.29524708844822
"173",2023,20,"North Toronto","Not an NIA or Emerging Neighbourhood",15885,18.5,70000,4220,13,12.5904941768964
"173",2024,10,"North Toronto","Not an NIA or Emerging Neighbourhood",15885,18.5,70000,4220,13,6.29524708844822
"173",2025,14,"North Toronto","Not an NIA or Emerging Neighbourhood",15885,18.5,70000,4220,13,8.81334592382751
"174",2014,2,"South Eglinton-Davisville","Not an NIA or Emerging Neighbourhood",22735,15.3,80000,5420,10.6,0.879700901693424
"174",2015,4,"South Eglinton-Davisville","Not an NIA or Emerging Neighbourhood",22735,15.3,80000,5420,10.6,1.75940180338685
"174",2016,8,"South Eglinton-Davisville","Not an NIA or Emerging Neighbourhood",22735,15.3,80000,5420,10.6,3.5188036067737
"174",2017,7,"South Eglinton-Davisville","Not an NIA or Emerging Neighbourhood",22735,15.3,80000,5420,10.6,3.07895315592698
"174",2018,14,"South Eglinton-Davisville","Not an NIA or Emerging Neighbourhood",22735,15.3,80000,5420,10.6,6.15790631185397
"174",2019,8,"South Eglinton-Davisville","Not an NIA or Emerging Neighbourhood",22735,15.3,80000,5420,10.6,3.5188036067737
"174",2020,15,"South Eglinton-Davisville","Not an NIA or Emerging Neighbourhood",22735,15.3,80000,5420,10.6,6.59775676270068
"174",2021,16,"South Eglinton-Davisville","Not an NIA or Emerging Neighbourhood",22735,15.3,80000,5420,10.6,7.0376072135474
"174",2022,10,"South Eglinton-Davisville","Not an NIA or Emerging Neighbourhood",22735,15.3,80000,5420,10.6,4.39850450846712
"174",2023,20,"South Eglinton-Davisville","Not an NIA or Emerging Neighbourhood",22735,15.3,80000,5420,10.6,8.79700901693424
"174",2024,19,"South Eglinton-Davisville","Not an NIA or Emerging Neighbourhood",22735,15.3,80000,5420,10.6,8.35715856608753
