"HOOD_158","year","CSI_CATEGORY","crime_count","neighbourhood_name","population","crime_rate","city_avg_rate","s_crime_rate"
"005",2014,"Assault",43,"Elms-Old Rexdale",9355,45.9647247461251,59.7037606491133,0.121759400495573
"005",2014,"Auto Theft",7,"Elms-Old Rexdale",9355,7.48262960983431,12.5725770449819,0.0714960298956803
"005",2014,"Break and Enter",9,"Elms-Old Rexdale",9355,9.62052378407269,26.6978755593416,0.0523746966013997
"005",2014,"Robbery",14,"Elms-Old Rexdale",9355,14.9652592196686,13.5821805100475,0.177281884543946
"005",2014,"Theft Over",2,"Elms-Old Rexdale",9355,2.13789417423838,3.65174026360149,0.0597806622935603
"005",2015,"Assault",54,"Elms-Old Rexdale",9355,57.7231427044361,64.8993305496583,0.117093856393323
"005",2015,"Auto Theft",19,"Elms-Old Rexdale",9355,20.3099946552646,11.9822217582044,0.239917100408366
"005",2015,"Break and Enter",17,"Elms-Old Rexdale",9355,18.1721004810262,25.5038899189161,0.149186398258676
"005",2015,"Robbery",8,"Elms-Old Rexdale",9355,8.5515766969535,12.4561626193602,0.129983379969516
"005",2016,"Assault",70,"Elms-Old Rexdale",9355,74.8262960983431,67.1208846597699,0.176407110000766
"005",2016,"Auto Theft",15,"Elms-Old Rexdale",9355,16.0342063067878,11.9533084105112,0.156819960740356
"005",2016,"Break and Enter",9,"Elms-Old Rexdale",9355,9.62052378407269,23.5590159893207,0.0639423930123761
"005",2016,"Robbery",21,"Elms-Old Rexdale",9355,22.4478888295029,13.2661908051903,0.38642677654793
"005",2017,"Assault",63,"Elms-Old Rexdale",9355,67.3436664885088,69.4035720859218,0.115174319597114
"005",2017,"Auto Theft",14,"Elms-Old Rexdale",9355,14.9652592196686,13.0194983285573,0.144067605806231
"005",2017,"Break and Enter",12,"Elms-Old Rexdale",9355,12.8273650454303,25.2878854736903,0.081335440341002
"005",2017,"Robbery",22,"Elms-Old Rexdale",9355,23.5168359166221,14.3548478472783,0.335974358193057
"005",2017,"Theft Over",2,"Elms-Old Rexdale",9355,2.13789417423838,4.12216830498806,0.06647920507668
"005",2018,"Assault",59,"Elms-Old Rexdale",9355,63.0678781400321,70.45244134518,0.122348040139983
"005",2018,"Auto Theft",33,"Elms-Old Rexdale",9355,35.2752538749332,16.9822295749662,0.226564378322751
"005",2018,"Break and Enter",7,"Elms-Old Rexdale",9355,7.48262960983431,27.5990772510942,0.0346579802765733
"005",2018,"Robbery",13,"Elms-Old Rexdale",9355,13.8963121325494,13.2701503600022,0.163984799208232
"005",2018,"Theft Over",1,"Elms-Old Rexdale",9355,1.06894708711919,4.47180131994928,0.0191538336128268
"005",2019,"Assault",77,"Elms-Old Rexdale",9355,82.3089257081774,74.3439178949927,0.135320081712814
"005",2019,"Auto Theft",27,"Elms-Old Rexdale",9355,28.8615713522181,18.6275271489613,0.181273964454631
"005",2019,"Break and Enter",10,"Elms-Old Rexdale",9355,10.6894708711919,31.0331575818545,0.0362324225232004
"005",2019,"Robbery",16,"Elms-Old Rexdale",9355,17.103153393907,12.642311995235,0.252152750532206
"005",2019,"Theft Over",4,"Elms-Old Rexdale",9355,4.27578834847675,4.91033294764247,0.0761890186196364
"005",2020,"Assault",52,"Elms-Old Rexdale",9355,55.5852485301978,64.6066532437307,0.129197624750516
"005",2020,"Auto Theft",45,"Elms-Old Rexdale",9355,48.1026189203634,20.3235219509665,0.384990646824924
"005",2020,"Break and Enter",13,"Elms-Old Rexdale",9355,13.8963121325494,25.6028576114286,0.0960928808224648
"005",2020,"Robbery",7,"Elms-Old Rexdale",9355,7.48262960983431,9.79054142585102,0.10430174647471
"005",2020,"Theft Over",2,"Elms-Old Rexdale",9355,2.13789417423838,4.32598074185994,0.0683078557605881
"005",2021,"Assault",65,"Elms-Old Rexdale",9355,69.4815606627472,67.000711128936,0.175781663606587
"005",2021,"Auto Theft",49,"Elms-Old Rexdale",9355,52.3784072688402,23.3490047634096,0.326530246139115
"005",2021,"Break and Enter",9,"Elms-Old Rexdale",9355,9.62052378407269,20.432061457531,0.0675325320434185
"005",2021,"Robbery",7,"Elms-Old Rexdale",9355,7.48262960983431,8.00060922030759,0.128726435246703
"005",2021,"Theft Over",3,"Elms-Old Rexdale",9355,3.20684126135756,3.86280673690401,0.124962112708696
"005",2022,"Assault",67,"Elms-Old Rexdale",9355,71.6194548369856,75.5027763886577,0.163311895239796
"005",2022,"Auto Theft",64,"Elms-Old Rexdale",9355,68.412613575628,34.6283205409473,0.27779521126941
"005",2022,"Break and Enter",9,"Elms-Old Rexdale",9355,9.62052378407269,22.1324764378535,0.0544468051117888
"005",2022,"Robbery",15,"Elms-Old Rexdale",9355,16.0342063067878,10.1236637693902,0.357874706978986
"005",2023,"Assault",61,"Elms-Old Rexdale",9355,65.2057723142704,86.6815187447212,0.106352570675757
"005",2023,"Auto Theft",41,"Elms-Old Rexdale",9355,43.8268305718867,43.1316360491142,0.155541073774821
"005",2023,"Break and Enter",16,"Elms-Old Rexdale",9355,17.103153393907,28.2926805343177,0.123588433369323
"005",2023,"Robbery",14,"Elms-Old Rexdale",9355,14.9652592196686,11.2130876852936,0.287387375594561
"005",2023,"Theft Over",4,"Elms-Old Rexdale",9355,4.27578834847675,6.10925045926995,0.0925029800291156
"005",2024,"Assault",82,"Elms-Old Rexdale",9355,87.6536611437734,88.726117235917,0.146794502736913
"005",2024,"Auto Theft",50,"Elms-Old Rexdale",9355,53.4473543559594,32.7007361583231,0.249605692904627
"005",2024,"Break and Enter",11,"Elms-Old Rexdale",9355,11.7584179583111,25.2795511272439,0.0940170850796752
"005",2024,"Robbery",21,"Elms-Old Rexdale",9355,22.4478888295029,11.3101442433483,0.359765202654125
"005",2024,"Theft Over",2,"Elms-Old Rexdale",9355,2.13789417423838,6.42981597689917,0.043689641273444
"005",2025,"Assault",71,"Elms-Old Rexdale",9355,75.8952431854623,82.5823093970963,0.0966570183417014
"005",2025,"Auto Theft",49,"Elms-Old Rexdale",9355,52.3784072688402,24.5124507884229,0.348902191812031
"005",2025,"Break and Enter",16,"Elms-Old Rexdale",9355,17.103153393907,21.9516187363523,0.151691693627852
"005",2025,"Robbery",14,"Elms-Old Rexdale",9355,14.9652592196686,8.84684607787153,0.373030418666984
"005",2025,"Theft Over",4,"Elms-Old Rexdale",9355,4.27578834847675,6.25993971099421,0.122192481414387
"006",2014,"Assault",96,"Kingsview Village-The Westway",22005,43.626448534424,59.7037606491133,0.113981885363647
"006",2014,"Auto Theft",56,"Kingsview Village-The Westway",22005,25.4487616450807,12.5725770449819,0.262992398104835
"006",2014,"Break and Enter",36,"Kingsview Village-The Westway",22005,16.359918200409,26.6978755593416,0.114822836788362
"006",2014,"Robbery",18,"Kingsview Village-The Westway",22005,8.1799591002045,13.5821805100475,0.094453213001174
"006",2014,"Theft Over",4,"Kingsview Village-The Westway",22005,1.81776868893433,3.65174026360149,0.0489977769915285
"006",2015,"Assault",122,"Kingsview Village-The Westway",22005,55.4419450124972,64.8993305496583,0.11137080800801
"006",2015,"Auto Theft",50,"Kingsview Village-The Westway",22005,22.7221086116792,11.9822217582044,0.269937813354663
"006",2015,"Break and Enter",33,"Kingsview Village-The Westway",22005,14.9965916837082,25.5038899189161,0.114626351440707
"006",2015,"Robbery",32,"Kingsview Village-The Westway",22005,14.5421495114747,12.4561626193602,0.227698512816639
"006",2015,"Theft Over",4,"Kingsview Village-The Westway",22005,1.81776868893433,3.66782701415542,0.0661333253794433
"006",2016,"Assault",131,"Kingsview Village-The Westway",22005,59.5319245625994,67.1208846597699,0.135289917346113
"006",2016,"Auto Theft",42,"Kingsview Village-The Westway",22005,19.0865712338105,11.9533084105112,0.189209231104314
"006",2016,"Break and Enter",34,"Kingsview Village-The Westway",22005,15.4510338559418,23.5590159893207,0.145981445851692
"006",2016,"Robbery",27,"Kingsview Village-The Westway",22005,12.2699386503067,13.2661908051903,0.205370654044678
"006",2016,"Theft Over",5,"Kingsview Village-The Westway",22005,2.27221086116792,3.75877737435639,0.0826098393594169
"006",2017,"Assault",108,"Kingsview Village-The Westway",22005,49.079754601227,69.4035720859218,0.0757130128557095
"006",2017,"Auto Theft",36,"Kingsview Village-The Westway",22005,16.359918200409,13.0194983285573,0.158727032677285
"006",2017,"Break and Enter",39,"Kingsview Village-The Westway",22005,17.7232447171097,25.2878854736903,0.131456174246567
"006",2017,"Robbery",14,"Kingsview Village-The Westway",22005,6.36219041127017,14.3548478472783,0.0799608696042095
"006",2017,"Theft Over",6,"Kingsview Village-The Westway",22005,2.7266530334015,4.12216830498806,0.0879982523401935
"006",2018,"Assault",101,"Kingsview Village-The Westway",22005,45.8986593955919,70.45244134518,0.0837181020355354
"006",2018,"Auto Theft",57,"Kingsview Village-The Westway",22005,25.9032038173142,16.9822295749662,0.162964981469999
"006",2018,"Break and Enter",40,"Kingsview Village-The Westway",22005,18.1776868893433,27.5990772510942,0.116911190240674
"006",2018,"Robbery",18,"Kingsview Village-The Westway",22005,8.1799591002045,13.2701503600022,0.0925447341478327
"006",2018,"Theft Over",3,"Kingsview Village-The Westway",22005,1.36332651670075,4.47180131994928,0.0281360730886184
"006",2019,"Assault",99,"Kingsview Village-The Westway",22005,44.9897750511247,74.3439178949927,0.061920535480585
"006",2019,"Auto Theft",40,"Kingsview Village-The Westway",22005,18.1776868893433,18.6275271489613,0.107136116881334
"006",2019,"Break and Enter",27,"Kingsview Village-The Westway",22005,12.2699386503067,31.0331575818545,0.0469873522973913
"006",2019,"Robbery",14,"Kingsview Village-The Westway",22005,6.36219041127017,12.642311995235,0.0865620455062791
"006",2019,"Theft Over",3,"Kingsview Village-The Westway",22005,1.36332651670075,4.91033294764247,0.019098365441244
"006",2020,"Assault",98,"Kingsview Village-The Westway",22005,44.5353328788912,64.6066532437307,0.0969656954942218
"006",2020,"Auto Theft",59,"Kingsview Village-The Westway",22005,26.8120881617814,20.3235219509665,0.200872234308511
"006",2020,"Break and Enter",14,"Kingsview Village-The Westway",22005,6.36219041127017,25.6028576114286,0.0290403506192954
"006",2020,"Robbery",7,"Kingsview Village-The Westway",22005,3.18109520563508,9.79054142585102,0.032252976196283
"006",2020,"Theft Over",6,"Kingsview Village-The Westway",22005,2.7266530334015,4.32598074185994,0.0919840020370051
"006",2021,"Assault",102,"Kingsview Village-The Westway",22005,46.3531015678255,67.000711128936,0.102751263052279
"006",2021,"Auto Theft",88,"Kingsview Village-The Westway",22005,39.9909111565553,23.3490047634096,0.241981949489571
"006",2021,"Break and Enter",16,"Kingsview Village-The Westway",22005,7.27107475573733,20.432061457531,0.0405988374212906
"006",2021,"Robbery",9,"Kingsview Village-The Westway",22005,4.08997955010225,8.00060922030759,0.0647310605661165
"006",2021,"Theft Over",8,"Kingsview Village-The Westway",22005,3.63553737786867,3.86280673690401,0.14393444502074
"006",2022,"Assault",143,"Kingsview Village-The Westway",22005,64.9852306294024,75.5027763886577,0.143051493439893
"006",2022,"Auto Theft",121,"Kingsview Village-The Westway",22005,54.9875028402636,34.6283205409473,0.219535688058159
"006",2022,"Break and Enter",15,"Kingsview Village-The Westway",22005,6.81663258350375,22.1324764378535,0.0239239042785242
"006",2022,"Robbery",10,"Kingsview Village-The Westway",22005,4.54442172233583,10.1236637693902,0.0892816112220602
"006",2022,"Theft Over",7,"Kingsview Village-The Westway",22005,3.18109520563508,5.07012294090382,0.0700107373185477
"006",2023,"Assault",143,"Kingsview Village-The Westway",22005,64.9852306294024,86.6815187447212,0.105817252586529
"006",2023,"Auto Theft",113,"Kingsview Village-The Westway",22005,51.3519654623949,43.1316360491142,0.186430551421809
"006",2023,"Break and Enter",42,"Kingsview Village-The Westway",22005,19.0865712338105,28.2926805343177,0.143084554721295
"006",2023,"Robbery",23,"Kingsview Village-The Westway",22005,10.4521699613724,11.2130876852936,0.19632460863801
"006",2023,"Theft Over",7,"Kingsview Village-The Westway",22005,3.18109520563508,6.10925045926995,0.0661086323096737
"006",2024,"Assault",147,"Kingsview Village-The Westway",22005,66.8029993183367,88.726117235917,0.10459700425639
"006",2024,"Auto Theft",75,"Kingsview Village-The Westway",22005,34.0831629175187,32.7007361583231,0.150251532239656
"006",2024,"Break and Enter",24,"Kingsview Village-The Westway",22005,10.906612133606,25.2795511272439,0.0831512937121285
"006",2024,"Robbery",19,"Kingsview Village-The Westway",22005,8.63440127243808,11.3101442433483,0.130465465178948
"006",2024,"Theft Over",11,"Kingsview Village-The Westway",22005,4.99886389456942,6.42981597689917,0.118417329901415
"006",2025,"Assault",135,"Kingsview Village-The Westway",22005,61.3496932515337,82.5823093970963,0.0709622687962647
"006",2025,"Auto Theft",70,"Kingsview Village-The Westway",22005,31.8109520563508,24.5124507884229,0.205320959624648
"006",2025,"Break and Enter",28,"Kingsview Village-The Westway",22005,12.7243808225403,21.9516187363523,0.101887418963145
"006",2025,"Robbery",10,"Kingsview Village-The Westway",22005,4.54442172233583,8.84684607787153,0.0983411793142624
"006",2025,"Theft Over",5,"Kingsview Village-The Westway",22005,2.27221086116792,6.25993971099421,0.0540220817835968
"007",2014,"Assault",85,"Willowridge-Martingrove-Richview",22445,37.8703497438182,59.7037606491133,0.094836095306522
"007",2014,"Auto Theft",46,"Willowridge-Martingrove-Richview",22445,20.4945422143016,12.5725770449819,0.210186650799616
"007",2014,"Break and Enter",44,"Willowridge-Martingrove-Richview",22445,19.6034751615059,26.6978755593416,0.144878074291599
"007",2014,"Robbery",22,"Willowridge-Martingrove-Richview",22445,9.80173758075295,13.5821805100475,0.114250385523455
"007",2014,"Theft Over",4,"Willowridge-Martingrove-Richview",22445,1.78213410559145,3.65174026360149,0.0477974863473547
"007",2015,"Assault",75,"Willowridge-Martingrove-Richview",22445,33.4150144798396,64.8993305496583,0.0561098415149355
"007",2015,"Auto Theft",37,"Willowridge-Martingrove-Richview",22445,16.4847404767209,11.9822217582044,0.192308712199635
"007",2015,"Break and Enter",36,"Willowridge-Martingrove-Richview",22445,16.039206950323,25.5038899189161,0.125973456653506
"007",2015,"Robbery",16,"Willowridge-Martingrove-Richview",22445,7.12853642236578,12.4561626193602,0.106771481244059
"007",2015,"Theft Over",4,"Willowridge-Martingrove-Richview",22445,1.78213410559145,3.66782701415542,0.0644905609425559
"007",2016,"Assault",102,"Willowridge-Martingrove-Richview",22445,45.4444196925819,67.1208846597699,0.0974172495865933
"007",2016,"Auto Theft",50,"Willowridge-Martingrove-Richview",22445,22.2766763198931,11.9533084105112,0.223060090550322
"007",2016,"Break and Enter",34,"Willowridge-Martingrove-Richview",22445,15.1481398975273,23.5590159893207,0.141719531687617
"007",2016,"Robbery",62,"Willowridge-Martingrove-Richview",22445,27.6230786366674,13.2661908051903,0.478488516211265
"007",2016,"Theft Over",4,"Willowridge-Martingrove-Richview",22445,1.78213410559145,3.75877737435639,0.0599842439548637
"007",2017,"Assault",106,"Willowridge-Martingrove-Richview",22445,47.2265537981733,69.4035720859218,0.0717089568903692
"007",2017,"Auto Theft",42,"Willowridge-Martingrove-Richview",22445,18.7124081087102,13.0194983285573,0.183454334657102
"007",2017,"Break and Enter",39,"Willowridge-Martingrove-Richview",22445,17.3758075295166,25.2878854736903,0.12789934524013
"007",2017,"Robbery",22,"Willowridge-Martingrove-Richview",22445,9.80173758075295,14.3548478472783,0.131292182148701
"007",2017,"Theft Over",2,"Willowridge-Martingrove-Richview",22445,0.891067052795723,4.12216830498806,0.020907862347515
"007",2018,"Assault",74,"Willowridge-Martingrove-Richview",22445,32.9694809534417,70.45244134518,0.0546280560412552
"007",2018,"Auto Theft",53,"Willowridge-Martingrove-Richview",22445,23.6132768990867,16.9822295749662,0.147425374880109
"007",2018,"Break and Enter",66,"Willowridge-Martingrove-Richview",22445,29.4052127422589,27.5990772510942,0.203259492752955
"007",2018,"Robbery",17,"Willowridge-Martingrove-Richview",22445,7.57406994876364,13.2701503600022,0.0849726405151606
"007",2018,"Theft Over",4,"Willowridge-Martingrove-Richview",22445,1.78213410559145,4.47180131994928,0.0409149213357336
"007",2019,"Assault",93,"Willowridge-Martingrove-Richview",22445,41.4346179550011,74.3439178949927,0.0549282295720783
"007",2019,"Auto Theft",41,"Willowridge-Martingrove-Richview",22445,18.2668745823123,18.6275271489613,0.107755010094727
"007",2019,"Break and Enter",43,"Willowridge-Martingrove-Richview",22445,19.157941635108,31.0331575818545,0.0938595437870801
"007",2019,"Robbery",38,"Willowridge-Martingrove-Richview",22445,16.9302740031187,12.642311995235,0.249487512764293
"007",2019,"Theft Over",4,"Willowridge-Martingrove-Richview",22445,1.78213410559145,4.91033294764247,0.0273079146772102
"007",2020,"Assault",100,"Willowridge-Martingrove-Richview",22445,44.5533526397861,64.6066532437307,0.097018258036481
"007",2020,"Auto Theft",70,"Willowridge-Martingrove-Richview",22445,31.1873468478503,20.3235219509665,0.238709040387332
"007",2020,"Break and Enter",20,"Willowridge-Martingrove-Richview",22445,8.91067052795723,25.6028576114286,0.0517214336065398
"007",2020,"Robbery",15,"Willowridge-Martingrove-Richview",22445,6.68300289596792,9.79054142585102,0.0909083579760357
"007",2020,"Theft Over",4,"Willowridge-Martingrove-Richview",22445,1.78213410559145,4.32598074185994,0.0540014427130366
"007",2021,"Assault",58,"Willowridge-Martingrove-Richview",22445,25.840944531076,67.000711128936,0.0379820954013484
"007",2021,"Auto Theft",59,"Willowridge-Martingrove-Richview",22445,26.2864780574738,23.3490047634096,0.148445171389121
"007",2021,"Break and Enter",22,"Willowridge-Martingrove-Richview",22445,9.80173758075295,20.432061457531,0.0696099370018742
"007",2021,"Robbery",6,"Willowridge-Martingrove-Richview",22445,2.67320115838717,8.00060922030759,0.0380064463498403
"007",2021,"Theft Over",4,"Willowridge-Martingrove-Richview",22445,1.78213410559145,3.86280673690401,0.0619104157945239
"007",2022,"Assault",96,"Willowridge-Martingrove-Richview",22445,42.7712185341947,75.5027763886577,0.0752116380846335
"007",2022,"Auto Theft",108,"Willowridge-Martingrove-Richview",22445,48.117620850969,34.6283205409473,0.189723192868861
"007",2022,"Break and Enter",27,"Willowridge-Martingrove-Richview",22445,12.0294052127423,22.1324764378535,0.0806696660243146
"007",2022,"Robbery",15,"Willowridge-Martingrove-Richview",22445,6.68300289596792,10.1236637693902,0.139274553538021
"007",2022,"Theft Over",4,"Willowridge-Martingrove-Richview",22445,1.78213410559145,5.07012294090382,0.0342293639917262
"007",2023,"Assault",125,"Willowridge-Martingrove-Richview",22445,55.6916907997327,86.6815187447212,0.083259158923823
