"HOOD_158","year","month","CSI_CATEGORY","crime_count","neighbourhood_name"
"148",2022,"December","Break and Enter",3,"East L'Amoreaux"
"148",2023,"January","Assault",10,"East L'Amoreaux"
"148",2023,"January","Auto Theft",4,"East L'Amoreaux"
"148",2023,"January","Break and Enter",2,"East L'Amoreaux"
"148",2023,"January","Robbery",3,"East L'Amoreaux"
"148",2023,"February","Assault",3,"East L'Amoreaux"
"148",2023,"February","Auto Theft",5,"East L'Amoreaux"
"148",2023,"February","Break and Enter",4,"East L'Amoreaux"
"148",2023,"March","Assault",8,"East L'Amoreaux"
"148",2023,"March","Auto Theft",5,"East L'Amoreaux"
"148",2023,"March","Robbery",2,"East L'Amoreaux"
"148",2023,"April","Assault",4,"East L'Amoreaux"
"148",2023,"April","Auto Theft",5,"East L'Amoreaux"
"148",2023,"May","Assault",6,"East L'Amoreaux"
"148",2023,"May","Auto Theft",8,"East L'Amoreaux"
"148",2023,"May","Break and Enter",5,"East L'Amoreaux"
"148",2023,"May","Robbery",2,"East L'Amoreaux"
"148",2023,"May","Theft Over",1,"East L'Amoreaux"
"148",2023,"June","Assault",7,"East L'Amoreaux"
"148",2023,"June","Auto Theft",5,"East L'Amoreaux"
"148",2023,"June","Theft Over",1,"East L'Amoreaux"
"148",2023,"July","Assault",8,"East L'Amoreaux"
"148",2023,"July","Auto Theft",2,"East L'Amoreaux"
"148",2023,"August","Assault",8,"East L'Amoreaux"
"148",2023,"August","Auto Theft",4,"East L'Amoreaux"
"148",2023,"August","Break and Enter",3,"East L'Amoreaux"
"148",2023,"August","Theft Over",1,"East L'Amoreaux"
"148",2023,"September","Assault",5,"East L'Amoreaux"
"148",2023,"September","Auto Theft",2,"East L'Amoreaux"
"148",2023,"September","Break and Enter",3,"East L'Amoreaux"
"148",2023,"September","Robbery",2,"East L'Amoreaux"
"148",2023,"October","Assault",6,"East L'Amoreaux"
"148",2023,"October","Auto Theft",3,"East L'Amoreaux"
"148",2023,"October","Break and Enter",5,"East L'Amoreaux"
"148",2023,"October","Theft Over",1,"East L'Amoreaux"
"148",2023,"November","Assault",7,"East L'Amoreaux"
"148",2023,"November","Auto Theft",8,"East L'Amoreaux"
"148",2023,"November","Break and Enter",4,"East L'Amoreaux"
"148",2023,"November","Robbery",1,"East L'Amoreaux"
"148",2023,"November","Theft Over",1,"East L'Amoreaux"
"148",2023,"December","Assault",8,"East L'Amoreaux"
"148",2023,"December","Auto Theft",2,"East L'Amoreaux"
"148",2023,"December","Theft Over",1,"East L'Amoreaux"
"148",2024,"January","Assault",3,"East L'Amoreaux"
"148",2024,"January","Auto Theft",10,"East L'Amoreaux"
"148",2024,"January","Break and Enter",2,"East L'Amoreaux"
"148",2024,"January","Robbery",1,"East L'Amoreaux"
"148",2024,"February","Assault",6,"East L'Amoreaux"
"148",2024,"February","Auto Theft",9,"East L'Amoreaux"
"148",2024,"February","Break and Enter",4,"East L'Amoreaux"
"148",2024,"February","Theft Over",1,"East L'Amoreaux"
"148",2024,"March","Assault",7,"East L'Amoreaux"
"148",2024,"March","Auto Theft",14,"East L'Amoreaux"
"148",2024,"March","Break and Enter",4,"East L'Amoreaux"
"148",2024,"March","Robbery",4,"East L'Amoreaux"
"148",2024,"April","Assault",12,"East L'Amoreaux"
"148",2024,"April","Auto Theft",7,"East L'Amoreaux"
"148",2024,"April","Break and Enter",4,"East L'Amoreaux"
"148",2024,"April","Robbery",1,"East L'Amoreaux"
"148",2024,"May","Assault",6,"East L'Amoreaux"
"148",2024,"May","Auto Theft",4,"East L'Amoreaux"
"148",2024,"May","Break and Enter",4,"East L'Amoreaux"
"148",2024,"May","Robbery",1,"East L'Amoreaux"
"148",2024,"June","Assault",16,"East L'Amoreaux"
"148",2024,"June","Auto Theft",5,"East L'Amoreaux"
"148",2024,"June","Break and Enter",1,"East L'Amoreaux"
"148",2024,"July","Assault",6,"East L'Amoreaux"
"148",2024,"July","Auto Theft",2,"East L'Amoreaux"
"148",2024,"July","Break and Enter",3,"East L'Amoreaux"
"148",2024,"August","Assault",5,"East L'Amoreaux"
"148",2024,"August","Auto Theft",3,"East L'Amoreaux"
"148",2024,"September","Assault",4,"East L'Amoreaux"
"148",2024,"September","Auto Theft",8,"East L'Amoreaux"
"148",2024,"September","Break and Enter",2,"East L'Amoreaux"
"148",2024,"October","Assault",2,"East L'Amoreaux"
"148",2024,"October","Auto Theft",4,"East L'Amoreaux"
"148",2024,"October","Break and Enter",1,"East L'Amoreaux"
"148",2024,"October","Robbery",1,"East L'Amoreaux"
"148",2024,"November","Assault",11,"East L'Amoreaux"
"148",2024,"November","Auto Theft",2,"East L'Amoreaux"
"148",2024,"November","Break and Enter",2,"East L'Amoreaux"
"148",2024,"December","Assault",2,"East L'Amoreaux"
"148",2024,"December","Auto Theft",4,"East L'Amoreaux"
"148",2024,"December","Break and Enter",9,"East L'Amoreaux"
"148",2024,"December","Robbery",1,"East L'Amoreaux"
"148",2025,"January","Assault",5,"East L'Amoreaux"
"148",2025,"January","Auto Theft",5,"East L'Amoreaux"
"148",2025,"January","Break and Enter",6,"East L'Amoreaux"
"148",2025,"January","Robbery",4,"East L'Amoreaux"
"148",2025,"January","Theft Over",1,"East L'Amoreaux"
"148",2025,"February","Assault",9,"East L'Amoreaux"
"148",2025,"February","Auto Theft",5,"East L'Amoreaux"
"148",2025,"February","Break and Enter",8,"East L'Amoreaux"
"148",2025,"February","Robbery",7,"East L'Amoreaux"
"148",2025,"March","Assault",4,"East L'Amoreaux"
"148",2025,"March","Auto Theft",1,"East L'Amoreaux"
"148",2025,"March","Break and Enter",6,"East L'Amoreaux"
"148",2025,"March","Robbery",1,"East L'Amoreaux"
"148",2025,"March","Theft Over",1,"East L'Amoreaux"
"148",2025,"April","Assault",4,"East L'Amoreaux"
"148",2025,"April","Auto Theft",2,"East L'Amoreaux"
"148",2025,"April","Break and Enter",5,"East L'Amoreaux"
"148",2025,"May","Assault",7,"East L'Amoreaux"
"148",2025,"May","Auto Theft",4,"East L'Amoreaux"
"148",2025,"May","Break and Enter",1,"East L'Amoreaux"
"148",2025,"May","Robbery",2,"East L'Amoreaux"
"148",2025,"June","Assault",3,"East L'Amoreaux"
"148",2025,"June","Auto Theft",2,"East L'Amoreaux"
"148",2025,"June","Break and Enter",4,"East L'Amoreaux"
"148",2025,"June","Theft Over",1,"East L'Amoreaux"
"148",2025,"July","Assault",5,"East L'Amoreaux"
"148",2025,"July","Auto Theft",3,"East L'Amoreaux"
"148",2025,"July","Break and Enter",1,"East L'Amoreaux"
"148",2025,"July","Robbery",1,"East L'Amoreaux"
"148",2025,"August","Assault",8,"East L'Amoreaux"
"148",2025,"August","Auto Theft",9,"East L'Amoreaux"
"148",2025,"August","Break and Enter",4,"East L'Amoreaux"
"148",2025,"August","Robbery",3,"East L'Amoreaux"
"148",2025,"September","Assault",5,"East L'Amoreaux"
"148",2025,"September","Auto Theft",1,"East L'Amoreaux"
"148",2025,"September","Break and Enter",3,"East L'Amoreaux"
"148",2025,"September","Robbery",1,"East L'Amoreaux"
"148",2025,"September","Theft Over",1,"East L'Amoreaux"
"148",2025,"October","Assault",7,"East L'Amoreaux"
"148",2025,"October","Auto Theft",1,"East L'Amoreaux"
"148",2025,"October","Break and Enter",3,"East L'Amoreaux"
"148",2025,"October","Robbery",1,"East L'Amoreaux"
"148",2025,"November","Assault",5,"East L'Amoreaux"
"148",2025,"November","Auto Theft",5,"East L'Amoreaux"
"148",2025,"November","Break and Enter",6,"East L'Amoreaux"
"148",2025,"November","Robbery",1,"East L'Amoreaux"
"148",2025,"December","Assault",5,"East L'Amoreaux"
"148",2025,"December","Auto Theft",2,"East L'Amoreaux"
"148",2025,"December","Break and Enter",8,"East L'Amoreaux"
"149",2020,"January","Assault",6,"Parkwoods-O'Connor Hills"
"149",2020,"January","Auto Theft",4,"Parkwoods-O'Connor Hills"
"149",2020,"January","Break and Enter",3,"Parkwoods-O'Connor Hills"
"149",2020,"February","Assault",7,"Parkwoods-O'Connor Hills"
"149",2020,"February","Break and Enter",4,"Parkwoods-O'Connor Hills"
"149",2020,"March","Assault",2,"Parkwoods-O'Connor Hills"
"149",2020,"March","Break and Enter",3,"Parkwoods-O'Connor Hills"
"149",2020,"April","Assault",1,"Parkwoods-O'Connor Hills"
"149",2020,"April","Auto Theft",1,"Parkwoods-O'Connor Hills"
"149",2020,"April","Break and Enter",1,"Parkwoods-O'Connor Hills"
"149",2020,"April","Robbery",1,"Parkwoods-O'Connor Hills"
"149",2020,"May","Assault",5,"Parkwoods-O'Connor Hills"
"149",2020,"May","Auto Theft",2,"Parkwoods-O'Connor Hills"
"149",2020,"May","Robbery",2,"Parkwoods-O'Connor Hills"
"149",2020,"June","Assault",1,"Parkwoods-O'Connor Hills"
"149",2020,"June","Auto Theft",2,"Parkwoods-O'Connor Hills"
"149",2020,"June","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2020,"July","Assault",2,"Parkwoods-O'Connor Hills"
"149",2020,"July","Auto Theft",2,"Parkwoods-O'Connor Hills"
"149",2020,"July","Break and Enter",1,"Parkwoods-O'Connor Hills"
"149",2020,"July","Theft Over",1,"Parkwoods-O'Connor Hills"
"149",2020,"August","Assault",3,"Parkwoods-O'Connor Hills"
"149",2020,"August","Auto Theft",6,"Parkwoods-O'Connor Hills"
"149",2020,"August","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2020,"September","Assault",8,"Parkwoods-O'Connor Hills"
"149",2020,"September","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2020,"October","Assault",1,"Parkwoods-O'Connor Hills"
"149",2020,"October","Auto Theft",1,"Parkwoods-O'Connor Hills"
"149",2020,"October","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2020,"October","Robbery",1,"Parkwoods-O'Connor Hills"
"149",2020,"November","Assault",3,"Parkwoods-O'Connor Hills"
"149",2020,"November","Auto Theft",4,"Parkwoods-O'Connor Hills"
"149",2020,"November","Break and Enter",1,"Parkwoods-O'Connor Hills"
"149",2020,"December","Assault",3,"Parkwoods-O'Connor Hills"
"149",2020,"December","Auto Theft",1,"Parkwoods-O'Connor Hills"
"149",2020,"December","Break and Enter",3,"Parkwoods-O'Connor Hills"
"149",2021,"January","Assault",7,"Parkwoods-O'Connor Hills"
"149",2021,"February","Assault",4,"Parkwoods-O'Connor Hills"
"149",2021,"February","Auto Theft",5,"Parkwoods-O'Connor Hills"
"149",2021,"February","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2021,"February","Robbery",3,"Parkwoods-O'Connor Hills"
"149",2021,"March","Assault",5,"Parkwoods-O'Connor Hills"
"149",2021,"March","Auto Theft",1,"Parkwoods-O'Connor Hills"
"149",2021,"March","Break and Enter",3,"Parkwoods-O'Connor Hills"
"149",2021,"March","Theft Over",1,"Parkwoods-O'Connor Hills"
"149",2021,"April","Assault",1,"Parkwoods-O'Connor Hills"
"149",2021,"April","Auto Theft",1,"Parkwoods-O'Connor Hills"
"149",2021,"April","Break and Enter",1,"Parkwoods-O'Connor Hills"
"149",2021,"April","Robbery",2,"Parkwoods-O'Connor Hills"
"149",2021,"May","Assault",5,"Parkwoods-O'Connor Hills"
"149",2021,"May","Auto Theft",1,"Parkwoods-O'Connor Hills"
"149",2021,"June","Assault",4,"Parkwoods-O'Connor Hills"
"149",2021,"June","Auto Theft",1,"Parkwoods-O'Connor Hills"
"149",2021,"June","Break and Enter",1,"Parkwoods-O'Connor Hills"
"149",2021,"June","Robbery",2,"Parkwoods-O'Connor Hills"
"149",2021,"July","Assault",11,"Parkwoods-O'Connor Hills"
"149",2021,"July","Auto Theft",1,"Parkwoods-O'Connor Hills"
"149",2021,"July","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2021,"July","Robbery",2,"Parkwoods-O'Connor Hills"
"149",2021,"August","Assault",4,"Parkwoods-O'Connor Hills"
"149",2021,"August","Auto Theft",5,"Parkwoods-O'Connor Hills"
"149",2021,"August","Robbery",5,"Parkwoods-O'Connor Hills"
"149",2021,"September","Assault",2,"Parkwoods-O'Connor Hills"
"149",2021,"September","Auto Theft",2,"Parkwoods-O'Connor Hills"
"149",2021,"September","Break and Enter",1,"Parkwoods-O'Connor Hills"
"149",2021,"September","Robbery",1,"Parkwoods-O'Connor Hills"
"149",2021,"October","Assault",7,"Parkwoods-O'Connor Hills"
"149",2021,"October","Auto Theft",1,"Parkwoods-O'Connor Hills"
"149",2021,"October","Robbery",1,"Parkwoods-O'Connor Hills"
"149",2021,"November","Assault",4,"Parkwoods-O'Connor Hills"
"149",2021,"November","Auto Theft",1,"Parkwoods-O'Connor Hills"
"149",2021,"November","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2021,"December","Assault",1,"Parkwoods-O'Connor Hills"
"149",2021,"December","Break and Enter",5,"Parkwoods-O'Connor Hills"
"149",2022,"January","Assault",8,"Parkwoods-O'Connor Hills"
"149",2022,"January","Auto Theft",2,"Parkwoods-O'Connor Hills"
"149",2022,"January","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2022,"February","Assault",5,"Parkwoods-O'Connor Hills"
"149",2022,"March","Assault",5,"Parkwoods-O'Connor Hills"
"149",2022,"March","Auto Theft",1,"Parkwoods-O'Connor Hills"
"149",2022,"April","Assault",8,"Parkwoods-O'Connor Hills"
"149",2022,"April","Auto Theft",3,"Parkwoods-O'Connor Hills"
"149",2022,"April","Break and Enter",4,"Parkwoods-O'Connor Hills"
"149",2022,"April","Robbery",1,"Parkwoods-O'Connor Hills"
"149",2022,"May","Assault",3,"Parkwoods-O'Connor Hills"
"149",2022,"May","Auto Theft",5,"Parkwoods-O'Connor Hills"
"149",2022,"May","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2022,"June","Assault",7,"Parkwoods-O'Connor Hills"
"149",2022,"June","Auto Theft",2,"Parkwoods-O'Connor Hills"
"149",2022,"July","Assault",3,"Parkwoods-O'Connor Hills"
"149",2022,"July","Auto Theft",7,"Parkwoods-O'Connor Hills"
"149",2022,"July","Break and Enter",1,"Parkwoods-O'Connor Hills"
"149",2022,"August","Assault",10,"Parkwoods-O'Connor Hills"
"149",2022,"August","Auto Theft",1,"Parkwoods-O'Connor Hills"
"149",2022,"August","Break and Enter",1,"Parkwoods-O'Connor Hills"
"149",2022,"September","Assault",3,"Parkwoods-O'Connor Hills"
"149",2022,"September","Auto Theft",1,"Parkwoods-O'Connor Hills"
"149",2022,"September","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2022,"September","Robbery",3,"Parkwoods-O'Connor Hills"
"149",2022,"October","Assault",6,"Parkwoods-O'Connor Hills"
"149",2022,"October","Auto Theft",8,"Parkwoods-O'Connor Hills"
"149",2022,"November","Assault",6,"Parkwoods-O'Connor Hills"
"149",2022,"November","Auto Theft",2,"Parkwoods-O'Connor Hills"
"149",2022,"November","Break and Enter",1,"Parkwoods-O'Connor Hills"
"149",2022,"November","Robbery",2,"Parkwoods-O'Connor Hills"
"149",2022,"December","Assault",9,"Parkwoods-O'Connor Hills"
"149",2022,"December","Auto Theft",6,"Parkwoods-O'Connor Hills"
"149",2022,"December","Break and Enter",5,"Parkwoods-O'Connor Hills"
"149",2022,"December","Theft Over",1,"Parkwoods-O'Connor Hills"
"149",2023,"January","Assault",1,"Parkwoods-O'Connor Hills"
"149",2023,"January","Auto Theft",4,"Parkwoods-O'Connor Hills"
"149",2023,"January","Break and Enter",3,"Parkwoods-O'Connor Hills"
"149",2023,"January","Robbery",1,"Parkwoods-O'Connor Hills"
"149",2023,"February","Assault",5,"Parkwoods-O'Connor Hills"
"149",2023,"February","Auto Theft",4,"Parkwoods-O'Connor Hills"
"149",2023,"February","Break and Enter",3,"Parkwoods-O'Connor Hills"
"149",2023,"February","Robbery",2,"Parkwoods-O'Connor Hills"
"149",2023,"March","Assault",7,"Parkwoods-O'Connor Hills"
"149",2023,"March","Auto Theft",2,"Parkwoods-O'Connor Hills"
"149",2023,"March","Break and Enter",3,"Parkwoods-O'Connor Hills"
"149",2023,"March","Theft Over",1,"Parkwoods-O'Connor Hills"
"149",2023,"April","Assault",8,"Parkwoods-O'Connor Hills"
"149",2023,"April","Auto Theft",6,"Parkwoods-O'Connor Hills"
"149",2023,"April","Break and Enter",3,"Parkwoods-O'Connor Hills"
"149",2023,"April","Theft Over",2,"Parkwoods-O'Connor Hills"
"149",2023,"May","Assault",7,"Parkwoods-O'Connor Hills"
"149",2023,"May","Auto Theft",7,"Parkwoods-O'Connor Hills"
"149",2023,"May","Break and Enter",5,"Parkwoods-O'Connor Hills"
"149",2023,"June","Assault",9,"Parkwoods-O'Connor Hills"
"149",2023,"June","Auto Theft",3,"Parkwoods-O'Connor Hills"
"149",2023,"June","Break and Enter",1,"Parkwoods-O'Connor Hills"
"149",2023,"June","Robbery",1,"Parkwoods-O'Connor Hills"
"149",2023,"July","Assault",10,"Parkwoods-O'Connor Hills"
"149",2023,"July","Auto Theft",2,"Parkwoods-O'Connor Hills"
"149",2023,"July","Break and Enter",3,"Parkwoods-O'Connor Hills"
"149",2023,"August","Assault",7,"Parkwoods-O'Connor Hills"
"149",2023,"August","Auto Theft",5,"Parkwoods-O'Connor Hills"
"149",2023,"August","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2023,"August","Theft Over",1,"Parkwoods-O'Connor Hills"
"149",2023,"September","Assault",9,"Parkwoods-O'Connor Hills"
"149",2023,"September","Auto Theft",2,"Parkwoods-O'Connor Hills"
"149",2023,"September","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2023,"September","Theft Over",1,"Parkwoods-O'Connor Hills"
"149",2023,"October","Assault",10,"Parkwoods-O'Connor Hills"
"149",2023,"October","Auto Theft",5,"Parkwoods-O'Connor Hills"
"149",2023,"October","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2023,"October","Robbery",1,"Parkwoods-O'Connor Hills"
"149",2023,"November","Assault",10,"Parkwoods-O'Connor Hills"
"149",2023,"November","Auto Theft",9,"Parkwoods-O'Connor Hills"
"149",2023,"November","Break and Enter",6,"Parkwoods-O'Connor Hills"
"149",2023,"November","Theft Over",2,"Parkwoods-O'Connor Hills"
"149",2023,"December","Assault",4,"Parkwoods-O'Connor Hills"
"149",2023,"December","Auto Theft",7,"Parkwoods-O'Connor Hills"
"149",2023,"December","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2023,"December","Robbery",1,"Parkwoods-O'Connor Hills"
"149",2024,"January","Auto Theft",7,"Parkwoods-O'Connor Hills"
"149",2024,"January","Break and Enter",4,"Parkwoods-O'Connor Hills"
"149",2024,"January","Robbery",3,"Parkwoods-O'Connor Hills"
"149",2024,"February","Assault",3,"Parkwoods-O'Connor Hills"
"149",2024,"February","Auto Theft",6,"Parkwoods-O'Connor Hills"
"149",2024,"February","Break and Enter",1,"Parkwoods-O'Connor Hills"
"149",2024,"March","Assault",5,"Parkwoods-O'Connor Hills"
"149",2024,"March","Auto Theft",3,"Parkwoods-O'Connor Hills"
"149",2024,"March","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2024,"March","Theft Over",2,"Parkwoods-O'Connor Hills"
"149",2024,"April","Assault",3,"Parkwoods-O'Connor Hills"
"149",2024,"April","Auto Theft",3,"Parkwoods-O'Connor Hills"
"149",2024,"April","Break and Enter",1,"Parkwoods-O'Connor Hills"
"149",2024,"April","Robbery",2,"Parkwoods-O'Connor Hills"
"149",2024,"May","Assault",8,"Parkwoods-O'Connor Hills"
"149",2024,"May","Auto Theft",8,"Parkwoods-O'Connor Hills"
"149",2024,"May","Break and Enter",1,"Parkwoods-O'Connor Hills"
"149",2024,"May","Robbery",1,"Parkwoods-O'Connor Hills"
"149",2024,"May","Theft Over",2,"Parkwoods-O'Connor Hills"
"149",2024,"June","Assault",7,"Parkwoods-O'Connor Hills"
"149",2024,"June","Auto Theft",6,"Parkwoods-O'Connor Hills"
"149",2024,"June","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2024,"July","Assault",7,"Parkwoods-O'Connor Hills"
"149",2024,"July","Auto Theft",7,"Parkwoods-O'Connor Hills"
"149",2024,"July","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2024,"August","Assault",5,"Parkwoods-O'Connor Hills"
"149",2024,"August","Auto Theft",1,"Parkwoods-O'Connor Hills"
"149",2024,"August","Break and Enter",2,"Parkwoods-O'Connor Hills"
"149",2024,"August","Robbery",1,"Parkwoods-O'Connor Hills"
"149",2024,"August","Theft Over",2,"Parkwoods-O'Connor Hills"
"149",2024,"September","Assault",2,"Parkwoods-O'Connor Hills"
"149",2024,"September","Auto Theft",5,"Parkwoods-O'Connor Hills"
"149",2024,"September","Break and Enter",2,"Parkwoods-O'Connor Hills"
