"HOOD_158","year","CSI_CATEGORY","crime_count","neighbourhood_name","TSNS.DESIGNATION"
"111",2016,"Assault",144,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2016,"Auto Theft",34,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2016,"Break and Enter",37,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2016,"Robbery",61,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2016,"Theft Over",3,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2017,"Assault",114,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2017,"Auto Theft",48,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2017,"Break and Enter",37,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2017,"Robbery",45,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2017,"Theft Over",10,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2018,"Assault",134,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2018,"Auto Theft",52,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2018,"Break and Enter",26,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2018,"Robbery",19,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2018,"Theft Over",15,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2019,"Assault",152,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2019,"Auto Theft",36,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2019,"Break and Enter",43,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2019,"Robbery",9,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2019,"Theft Over",10,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2020,"Assault",139,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2020,"Auto Theft",63,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2020,"Break and Enter",38,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2020,"Robbery",14,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2020,"Theft Over",3,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2021,"Assault",135,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2021,"Auto Theft",46,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2021,"Break and Enter",32,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2021,"Robbery",16,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2021,"Theft Over",6,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2022,"Assault",170,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2022,"Auto Theft",61,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2022,"Break and Enter",32,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2022,"Robbery",20,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2022,"Theft Over",11,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2023,"Assault",177,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2023,"Auto Theft",77,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2023,"Break and Enter",54,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2023,"Robbery",19,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2023,"Theft Over",10,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2024,"Assault",190,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2024,"Auto Theft",59,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2024,"Break and Enter",35,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2024,"Robbery",11,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2024,"Theft Over",8,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2025,"Assault",166,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2025,"Auto Theft",37,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2025,"Break and Enter",31,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2025,"Robbery",18,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"111",2025,"Theft Over",8,"Rockcliffe-Smythe","Neighbourhood Improvement Area"
"112",2014,"Assault",64,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2014,"Auto Theft",10,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2014,"Break and Enter",20,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2014,"Robbery",20,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2014,"Theft Over",2,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2015,"Assault",83,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2015,"Auto Theft",9,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2015,"Break and Enter",15,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2015,"Robbery",12,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2015,"Theft Over",6,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2016,"Assault",63,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2016,"Auto Theft",7,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2016,"Break and Enter",12,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2016,"Robbery",25,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2016,"Theft Over",3,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2017,"Assault",69,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2017,"Auto Theft",13,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2017,"Break and Enter",15,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2017,"Robbery",11,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2017,"Theft Over",2,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2018,"Assault",52,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2018,"Auto Theft",13,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2018,"Break and Enter",25,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2018,"Robbery",13,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2019,"Assault",73,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2019,"Auto Theft",13,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2019,"Break and Enter",12,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2019,"Robbery",12,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2019,"Theft Over",3,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2020,"Assault",51,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2020,"Auto Theft",15,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2020,"Break and Enter",6,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2020,"Robbery",4,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2020,"Theft Over",3,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2021,"Assault",52,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2021,"Auto Theft",18,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2021,"Break and Enter",8,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2021,"Robbery",13,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2022,"Assault",64,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2022,"Auto Theft",20,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2022,"Break and Enter",13,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2022,"Robbery",2,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2022,"Theft Over",2,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2023,"Assault",86,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2023,"Auto Theft",25,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2023,"Break and Enter",24,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2023,"Robbery",13,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2023,"Theft Over",7,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2024,"Assault",96,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2024,"Auto Theft",32,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2024,"Break and Enter",16,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2024,"Robbery",12,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2024,"Theft Over",2,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2025,"Assault",51,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2025,"Auto Theft",20,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2025,"Break and Enter",7,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2025,"Robbery",12,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"112",2025,"Theft Over",3,"Beechborough-Greenbrook","Neighbourhood Improvement Area"
"113",2014,"Assault",173,"Weston","Neighbourhood Improvement Area"
"113",2014,"Auto Theft",53,"Weston","Neighbourhood Improvement Area"
"113",2014,"Break and Enter",33,"Weston","Neighbourhood Improvement Area"
"113",2014,"Robbery",35,"Weston","Neighbourhood Improvement Area"
"113",2014,"Theft Over",5,"Weston","Neighbourhood Improvement Area"
"113",2015,"Assault",155,"Weston","Neighbourhood Improvement Area"
"113",2015,"Auto Theft",37,"Weston","Neighbourhood Improvement Area"
"113",2015,"Break and Enter",54,"Weston","Neighbourhood Improvement Area"
"113",2015,"Robbery",44,"Weston","Neighbourhood Improvement Area"
"113",2015,"Theft Over",4,"Weston","Neighbourhood Improvement Area"
"113",2016,"Assault",189,"Weston","Neighbourhood Improvement Area"
"113",2016,"Auto Theft",41,"Weston","Neighbourhood Improvement Area"
"113",2016,"Break and Enter",44,"Weston","Neighbourhood Improvement Area"
"113",2016,"Robbery",42,"Weston","Neighbourhood Improvement Area"
"113",2016,"Theft Over",2,"Weston","Neighbourhood Improvement Area"
"113",2017,"Assault",183,"Weston","Neighbourhood Improvement Area"
"113",2017,"Auto Theft",47,"Weston","Neighbourhood Improvement Area"
"113",2017,"Break and Enter",75,"Weston","Neighbourhood Improvement Area"
"113",2017,"Robbery",46,"Weston","Neighbourhood Improvement Area"
"113",2017,"Theft Over",4,"Weston","Neighbourhood Improvement Area"
"113",2018,"Assault",164,"Weston","Neighbourhood Improvement Area"
"113",2018,"Auto Theft",53,"Weston","Neighbourhood Improvement Area"
"113",2018,"Break and Enter",38,"Weston","Neighbourhood Improvement Area"
"113",2018,"Robbery",42,"Weston","Neighbourhood Improvement Area"
"113",2018,"Theft Over",7,"Weston","Neighbourhood Improvement Area"
"113",2019,"Assault",199,"Weston","Neighbourhood Improvement Area"
"113",2019,"Auto Theft",47,"Weston","Neighbourhood Improvement Area"
"113",2019,"Break and Enter",58,"Weston","Neighbourhood Improvement Area"
"113",2019,"Robbery",22,"Weston","Neighbourhood Improvement Area"
"113",2019,"Theft Over",5,"Weston","Neighbourhood Improvement Area"
"113",2020,"Assault",212,"Weston","Neighbourhood Improvement Area"
"113",2020,"Auto Theft",78,"Weston","Neighbourhood Improvement Area"
"113",2020,"Break and Enter",25,"Weston","Neighbourhood Improvement Area"
"113",2020,"Robbery",27,"Weston","Neighbourhood Improvement Area"
"113",2020,"Theft Over",11,"Weston","Neighbourhood Improvement Area"
"113",2021,"Assault",196,"Weston","Neighbourhood Improvement Area"
"113",2021,"Auto Theft",58,"Weston","Neighbourhood Improvement Area"
"113",2021,"Break and Enter",36,"Weston","Neighbourhood Improvement Area"
"113",2021,"Robbery",25,"Weston","Neighbourhood Improvement Area"
"113",2021,"Theft Over",4,"Weston","Neighbourhood Improvement Area"
"113",2022,"Assault",239,"Weston","Neighbourhood Improvement Area"
"113",2022,"Auto Theft",101,"Weston","Neighbourhood Improvement Area"
"113",2022,"Break and Enter",45,"Weston","Neighbourhood Improvement Area"
"113",2022,"Robbery",32,"Weston","Neighbourhood Improvement Area"
"113",2022,"Theft Over",8,"Weston","Neighbourhood Improvement Area"
"113",2023,"Assault",234,"Weston","Neighbourhood Improvement Area"
"113",2023,"Auto Theft",106,"Weston","Neighbourhood Improvement Area"
"113",2023,"Break and Enter",61,"Weston","Neighbourhood Improvement Area"
"113",2023,"Robbery",36,"Weston","Neighbourhood Improvement Area"
"113",2023,"Theft Over",4,"Weston","Neighbourhood Improvement Area"
"113",2024,"Assault",254,"Weston","Neighbourhood Improvement Area"
"113",2024,"Auto Theft",91,"Weston","Neighbourhood Improvement Area"
"113",2024,"Break and Enter",54,"Weston","Neighbourhood Improvement Area"
"113",2024,"Robbery",57,"Weston","Neighbourhood Improvement Area"
"113",2024,"Theft Over",8,"Weston","Neighbourhood Improvement Area"
"113",2025,"Assault",172,"Weston","Neighbourhood Improvement Area"
"113",2025,"Auto Theft",53,"Weston","Neighbourhood Improvement Area"
"113",2025,"Break and Enter",39,"Weston","Neighbourhood Improvement Area"
"113",2025,"Robbery",7,"Weston","Neighbourhood Improvement Area"
"113",2025,"Theft Over",8,"Weston","Neighbourhood Improvement Area"
"114",2014,"Assault",31,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2014,"Auto Theft",6,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2014,"Break and Enter",17,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2014,"Robbery",1,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2015,"Assault",39,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2015,"Auto Theft",6,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2015,"Break and Enter",12,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2015,"Robbery",8,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2015,"Theft Over",3,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2016,"Assault",23,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2016,"Auto Theft",1,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2016,"Break and Enter",9,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2016,"Robbery",5,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2016,"Theft Over",1,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2017,"Assault",20,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2017,"Auto Theft",9,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2017,"Break and Enter",10,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2017,"Robbery",2,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2018,"Assault",26,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2018,"Auto Theft",16,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2018,"Break and Enter",11,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2018,"Robbery",1,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2018,"Theft Over",2,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2019,"Assault",28,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2019,"Auto Theft",10,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2019,"Break and Enter",14,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2019,"Robbery",4,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2019,"Theft Over",2,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2020,"Assault",28,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2020,"Auto Theft",11,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2020,"Break and Enter",13,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2020,"Robbery",1,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2020,"Theft Over",1,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2021,"Assault",34,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2021,"Auto Theft",11,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2021,"Break and Enter",6,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2021,"Theft Over",1,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2022,"Assault",54,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2022,"Auto Theft",24,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2022,"Break and Enter",11,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2022,"Robbery",1,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2022,"Theft Over",1,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2023,"Assault",31,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2023,"Auto Theft",22,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2023,"Break and Enter",15,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2023,"Robbery",5,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2023,"Theft Over",2,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2024,"Assault",37,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2024,"Auto Theft",8,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2024,"Break and Enter",15,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2024,"Robbery",3,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2024,"Theft Over",1,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2025,"Assault",19,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2025,"Auto Theft",8,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2025,"Break and Enter",3,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2025,"Robbery",6,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"114",2025,"Theft Over",1,"Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"115",2014,"Assault",97,"Mount Dennis","Neighbourhood Improvement Area"
"115",2014,"Auto Theft",28,"Mount Dennis","Neighbourhood Improvement Area"
"115",2014,"Break and Enter",18,"Mount Dennis","Neighbourhood Improvement Area"
"115",2014,"Robbery",28,"Mount Dennis","Neighbourhood Improvement Area"
"115",2014,"Theft Over",2,"Mount Dennis","Neighbourhood Improvement Area"
"115",2015,"Assault",103,"Mount Dennis","Neighbourhood Improvement Area"
"115",2015,"Auto Theft",15,"Mount Dennis","Neighbourhood Improvement Area"
"115",2015,"Break and Enter",20,"Mount Dennis","Neighbourhood Improvement Area"
"115",2015,"Robbery",13,"Mount Dennis","Neighbourhood Improvement Area"
"115",2015,"Theft Over",2,"Mount Dennis","Neighbourhood Improvement Area"
"115",2016,"Assault",114,"Mount Dennis","Neighbourhood Improvement Area"
"115",2016,"Auto Theft",18,"Mount Dennis","Neighbourhood Improvement Area"
"115",2016,"Break and Enter",31,"Mount Dennis","Neighbourhood Improvement Area"
"115",2016,"Robbery",34,"Mount Dennis","Neighbourhood Improvement Area"
"115",2017,"Assault",103,"Mount Dennis","Neighbourhood Improvement Area"
"115",2017,"Auto Theft",16,"Mount Dennis","Neighbourhood Improvement Area"
